block,method_id,group,display_name,episode_idx,episode_seed,epsilon,success,final_coverage,episode_reward,episode_length,repeat_visit_ratio,timeout_flag,done_reason,random_action_count,greedy_action_count,random_action_ratio,accessible_block_count,total_accessible_unknown_area,total_frontier_cluster_count,mean_block_area,local_frontier_coverage,local_frontier_block_area_mean,value_total_block_count_before_cap,value_packed_block_count,value_truncated_block_count,value_block_cap_hit_flag,value_total_entry_count_before_cap,value_packed_entry_count,value_truncated_entry_count,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,info_reward_sum,step_penalty_sum,recent_revisit_penalty_sum,turn_penalty_sum,timeout_penalty_sum,terminal_bonus_sum,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,obstacle_info_gain_sum,weighted_obstacle_info_gain_sum,weighted_info_gain_sum,empty_info_reward_sum,obstacle_info_reward_sum,obstacle_info_contribution_ratio,recent_revisit_trigger_count,stall_trigger_count,zero_info_step_count,turn_ge_90_count,turn_135_count,turn_180_count,turn_penalty_weight_sum,checkpoint_path
train_seed_block,A,A,full_method_main,11,20259333,0.04,1,0.9552,155.30079581447973,445,0.1681614349775785,0.0,coverage_reached,21,424,0.04719101123595506,5.480898857116699,436.40899658203125,11.728090286254883,104.7179183959961,0.0188896544277668,0.3019656538963318,5.480898857116699,5.480898857116699,0.0,0.0,11.728090286254883,11.712359428405762,0.01573033630847931,0.01123595517128706,0.01123595517128706,3.7617976665496826,2.4533119201660156,149.7507958144814,-8.899999999999899,-2.800000000000001,-2.7499999999999973,0.0,20.0,1451.0,333.0,46.18676448526804,10.599719209920243,2.1199438419840475,48.30670832725212,143.17896990433093,6.571825910150553,0.04388508170795999,28.0,182.0,277.0,114.0,21.0,15.0,55.00000000000004,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,12,20259334,0.04,1,0.9544,164.11291411093453,209,0.047619047619047616,0.0,coverage_reached,9,200,0.0430622009569378,6.239234447479248,371.62200927734375,13.708133697509766,79.3831558227539,0.028914278373122215,0.4821176528930664,6.239234447479248,6.239234447479248,0.0,0.0,13.708133697509766,13.708133697509766,0.0,0.0,0.0,4.148325443267822,2.4745121002197266,149.59291411093423,-4.179999999999999,-0.4,-0.9000000000000007,0.0,20.0,1450.0,330.0,46.15493349664966,10.504226244065094,2.1008452488130183,48.255778745462635,143.08029383961394,6.512620271320362,0.043535620052770466,4.0,27.0,59.0,43.0,5.0,3.0,18.000000000000004,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,13,20259335,0.04,1,0.9516,175.67257697093356,164,0.030303030303030304,0.0,coverage_reached,10,154,0.06097560975609756,4.378048896789551,410.0365905761719,10.158536911010742,108.01642608642578,0.04153531417250633,0.6013189554214478,4.378048896789551,4.378048896789551,0.0,0.0,10.158536911010742,10.134146690368652,0.024390242993831635,0.024390242993831635,0.024390242993831635,5.670731544494629,2.6360340118408203,160.05257697093373,-3.2800000000000025,-0.30000000000000004,-0.8000000000000007,0.0,20.0,1561.0,305.0,49.688173233289724,9.708451528605615,1.9416903057211234,51.62986353901087,154.03333702319821,6.019239947735483,0.03760789149198519,3.0,7.0,22.0,42.0,2.0,2.0,16.000000000000007,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,14,20259336,0.04,1,0.9546,172.49249790832997,184,0.05405405405405406,0.0,coverage_reached,6,178,0.03260869565217391,5.65217399597168,442.1793518066406,13.8804349899292,131.64158630371094,0.0452159121632576,0.6135995984077454,5.65217399597168,5.65217399597168,0.0,0.0,13.8804349899292,13.489130020141602,0.3913043439388275,0.239130437374115,0.239130437374115,6.918478488922119,3.463270664215088,157.82249790833004,-3.680000000000003,-0.6,-1.050000000000001,0.0,20.0,1523.0,382.0,48.47859566579131,12.15943765222081,2.4318875304441634,50.91048319623551,150.2836465639531,7.538851344376904,0.04776791296736279,6.0,2.0,24.0,46.0,5.0,6.0,21.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,15,20259337,0.04,1,0.9626,158.99940997104594,390,0.12531969309462915,0.0,coverage_reached,16,374,0.041025641025641026,6.5,423.9333190917969,12.169230461120605,83.93256378173828,0.023844411596655846,0.2966051995754242,6.5,6.5,0.0,0.0,12.169230461120605,12.146153450012207,0.023076923564076424,0.020512821152806282,0.020512821152806282,4.589743614196777,2.17688250541687,150.59940997104744,-7.799999999999922,-1.6000000000000003,-2.1999999999999997,0.0,20.0,1448.0,391.0,46.09127151941292,12.445916549786224,2.489183309957245,48.58045482937012,142.88294171018003,7.71646826086746,0.05123836980736471,16.0,156.0,216.0,85.0,21.0,13.0,44.00000000000001,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,16,20259338,0.04,1,0.9501,164.60648463207798,373,0.1443850267379679,0.0,coverage_reached,16,357,0.04289544235924933,4.9758710861206055,414.60858154296875,11.64879322052002,97.69709014892578,0.022967539727687836,0.365602970123291,4.9758710861206055,4.9758710861206055,0.0,0.0,11.64879322052002,11.573726654052734,0.07506702095270157,0.037533510476350784,0.037533510476350784,5.184986591339111,2.5827841758728027,156.2831512987452,-7.459999999999929,-2.3000000000000007,-1.916666666666667,0.0,20.0,1516.0,339.0,48.25577874546267,10.790705141630507,2.1581410283261016,50.41391977378879,149.59291411093426,6.690237187810917,0.04280843540851121,23.0,128.0,205.0,82.0,17.0,8.0,38.33333333333333,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,17,20259339,0.04,1,0.9536,159.68427011856804,369,0.1810810810810811,0.0,coverage_reached,13,356,0.03523035230352303,7.829268455505371,374.2655944824219,11.466124534606934,56.89223861694336,0.019965708255767822,0.21842877566814423,7.829268455505371,7.829268455505371,0.0,0.0,11.466124534606934,11.466124534606934,0.0,0.0,0.0,3.2195122241973877,1.6209081411361694,151.23093678523603,-7.379999999999931,-1.9000000000000006,-2.2666666666666675,0.0,20.0,1460.0,363.0,46.473243382833445,11.554648868471608,2.310929773694321,48.784173156527785,144.06705448678372,7.163882298452398,0.04737048153464702,19.0,153.0,208.0,93.0,29.0,7.0,45.333333333333364,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,18,20259340,0.04,1,0.9515,166.7391645749949,410,0.13138686131386862,0.0,coverage_reached,20,390,0.04878048780487805,4.829268455505371,532.9243774414062,9.490243911743164,115.69620513916016,0.02001548558473587,0.29880911111831665,4.829268455505371,4.829268455505371,0.0,0.0,9.490243911743164,9.399999618530273,0.09024390578269958,0.06341463327407837,0.06341463327407837,4.502439022064209,2.100888252258301,157.8224979083299,-8.199999999999914,-0.8999999999999999,-1.9833333333333336,0.0,20.0,1530.0,347.0,48.70141258611999,11.045353050577546,2.2090706101155066,50.9104831962355,150.97437901697188,6.84811889135808,0.04339127172689765,9.0,169.0,248.0,82.0,25.0,6.0,39.666666666666664,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,19,20259341,0.04,1,0.9507,165.04542548385245,290,0.13402061855670103,0.0,coverage_reached,14,276,0.04827586206896552,4.572413921356201,558.5896606445312,10.903448104858398,143.41671752929688,0.03015091083943844,0.45112934708595276,4.572413921356201,4.572413921356201,0.0,0.0,10.903448104858398,10.882759094238281,0.02068965509533882,0.013793103396892548,0.013793103396892548,4.937931060791016,2.7320497035980225,156.3620921505186,-5.799999999999964,-3.1000000000000014,-2.416666666666665,0.0,20.0,1512.0,363.0,48.12845479098915,11.554648868471613,2.3109297736943204,50.43938456468347,149.19820985206627,7.1638822984524,0.04581597879591071,31.0,70.0,122.0,84.0,17.0,22.0,48.33333333333337,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,20,20259342,0.04,1,0.9519,153.95657190292258,373,0.10160427807486631,0.0,coverage_reached,14,359,0.03753351206434316,3.3056299686431885,429.03753662109375,7.552278995513916,136.92730712890625,0.01801900379359722,0.3198429048061371,3.3056299686431885,3.3056299686431885,0.0,0.0,7.552278995513916,7.530831336975098,0.021447721868753433,0.021447721868753433,0.021447721868753433,4.4718499183654785,2.38065242767334,144.59990523625515,-7.459999999999929,-1.3,-1.883333333333333,0.0,20.0,1397.0,342.0,44.46789109987558,10.886198107485644,2.1772396214971295,46.64513072137271,137.85046240961415,6.749442826641104,0.04667667531049549,13.0,147.0,200.0,81.0,18.0,7.0,37.66666666666667,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,21,20259343,0.04,1,0.9532,170.34305955479437,328,0.11550151975683891,0.0,coverage_reached,12,316,0.036585365853658534,5.10060977935791,550.381103515625,11.87804889678955,142.5764923095703,0.02733532339334488,0.34754347801208496,5.10060977935791,5.10060977935791,0.0,0.0,11.87804889678955,11.875,0.0030487803742289543,0.0030487803742289543,0.0030487803742289543,5.545731544494629,2.7505698204040527,159.51972622146195,-6.559999999999948,-1.0999999999999999,-1.5166666666666666,0.0,20.0,1543.0,368.0,49.11521543815893,11.713803811563507,2.3427607623127,51.45797620047164,152.25716785829263,7.262558363169375,0.04552765062476806,11.0,97.0,147.0,62.0,17.0,6.0,30.333333333333318,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,22,20259344,0.04,1,0.9505,147.63347128429197,473,0.18354430379746836,0.0,coverage_reached,15,458,0.03171247357293869,4.940803527832031,475.1014709472656,9.30866813659668,101.20581817626953,0.014727245084941387,0.2844633460044861,4.940803527832031,4.940803527832031,0.0,0.0,9.30866813659668,9.30866813659668,0.0,0.0,0.0,3.312896490097046,1.9708949327468872,142.84347128429306,-9.459999999999887,-3.1000000000000014,-2.6499999999999995,0.0,20.0,1382.0,328.0,43.99042627059985,10.440564266828344,2.088112853365669,46.078539123965534,136.37032143885955,6.473149845433576,0.045316385741917736,31.0,274.0,319.0,99.0,24.0,18.0,53.00000000000002,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,23,20259345,0.04,1,0.9561,160.67426788201607,190,0.09424083769633508,0.0,coverage_reached,6,184,0.031578947368421054,3.74210524559021,428.8263244628906,10.689474105834961,126.41973876953125,0.03241436555981636,0.6114133596420288,3.74210524559021,3.74210524559021,0.0,0.0,10.689474105834961,10.326315879821777,0.36315789818763733,0.2526315748691559,0.2526315748691559,6.199999809265137,3.128772020339966,147.0076012153495,-3.800000000000003,-1.0999999999999999,-1.4333333333333336,0.0,20.0,1427.0,314.0,45.42282075842694,9.994930426171033,1.9989860852342056,47.42180684366113,140.8107443511235,6.196856864226044,0.042153309169016016,11.0,19.0,54.0,55.0,19.0,6.0,28.66666666666666,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,24,20259346,0.04,1,0.9507,167.88695006148745,185,0.03225806451612903,0.0,coverage_reached,4,181,0.021621621621621623,6.367567539215088,396.22161865234375,12.600000381469727,80.38682556152344,0.033768463879823685,0.5928097367286682,6.367567539215088,6.367567539215088,0.0,0.0,12.600000381469727,12.583784103393555,0.01621621660888195,0.01621621660888195,0.01621621660888195,5.043243408203125,2.464818000793457,152.77028339482086,-3.700000000000003,-0.4,-0.7833333333333337,0.0,20.0,1474.0,371.0,46.918877223490746,11.80929677741864,2.361859355483729,49.280736578974484,145.4485193928213,7.321764001999557,0.04792662446712313,4.0,8.0,28.0,35.0,6.0,3.0,15.666666666666668,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,25,20259347,0.04,1,0.9521,161.14556421805187,412,0.15980629539951574,0.0,coverage_reached,10,402,0.024271844660194174,5.864077568054199,419.3883361816406,9.783980369567871,77.63036346435547,0.022334501147270203,0.29509520530700684,5.864077568054199,5.864077568054199,0.0,0.0,9.783980369567871,9.783980369567871,0.0,0.0,0.0,3.0169901847839355,1.7681028842926025,153.61889755138688,-8.239999999999913,-2.0000000000000004,-2.233333333333332,0.0,20.0,1485.0,359.0,47.26901809829293,11.427324913998092,2.285464982799619,49.55448308109258,146.53395610470812,7.084941446678818,0.04612024665981501,20.0,170.0,233.0,92.0,18.0,12.0,44.66666666666668,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,26,20259348,0.04,1,0.9508,160.37591851250698,219,0.06818181818181818,0.0,coverage_reached,13,206,0.0593607305936073,4.990867614746094,409.3972473144531,10.94063949584961,89.2801513671875,0.028515515848994255,0.4851149320602417,4.990867614746094,4.990867614746094,0.0,0.0,10.94063949584961,10.936073303222656,0.004566209856420755,0.004566209856420755,0.004566209856420755,5.415524959564209,2.353163957595825,146.13925184584014,-4.379999999999995,-0.30000000000000004,-1.0833333333333341,0.0,20.0,1416.0,325.0,45.072679883624744,10.345071300973203,2.0690142601946393,47.141694143819414,139.7253076392368,6.413944206603388,0.04388926401080353,3.0,39.0,62.0,49.0,10.0,3.0,21.666666666666668,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,27,20259349,0.04,0,0.9085,115.88336238588906,600,0.23627287853577372,1.0,max_episode_steps,25,575,0.041666666666666664,4.0916666984558105,403.70001220703125,7.686666488647461,115.52867126464844,0.012324263341724873,0.17906011641025543,4.0916666984558105,4.0916666984558105,0.0,0.0,7.686666488647461,7.606666564941406,0.07999999821186066,0.05999999865889549,0.05999999865889549,3.505000114440918,2.157865047454834,143.10002905255723,-11.999999999999833,-3.4000000000000017,-3.8166666666666624,-8.0,0.0,1389.0,306.0,44.2132431909285,9.740282517223996,1.9480565034448,46.16129969437333,137.0610538918784,6.038975160678883,0.04220107571369471,34.0,404.0,453.0,153.0,42.0,17.0,76.33333333333337,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,28,20259350,0.04,1,0.9513,165.78286935723582,262,0.08365019011406843,0.0,coverage_reached,12,250,0.04580152671755725,4.862595558166504,538.2977294921875,12.404580116271973,126.1285629272461,0.026734868064522743,0.41715505719184875,4.862595558166504,4.862595558166504,0.0,0.0,12.404580116271973,12.377862930297852,0.02671755664050579,0.019083969295024872,0.019083969295024872,5.541984558105469,2.8835606575012207,153.32286935723596,-5.239999999999976,-0.9999999999999999,-1.3000000000000012,0.0,20.0,1492.0,309.0,47.491835018621565,9.835775483079141,1.967155096615825,49.4589901152374,147.2246885577269,6.09818079950907,0.039773458617582746,10.0,70.0,110.0,57.0,13.0,4.0,26.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,29,20259351,0.04,1,0.9532,168.64266647833023,155,0.0,0.0,coverage_reached,6,149,0.03870967741935484,4.529032230377197,504.5741882324219,10.709677696228027,138.3734130859375,0.04125521332025528,0.5361775755882263,4.529032230377197,4.529032230377197,0.0,0.0,10.709677696228027,10.606451988220215,0.10322580486536026,0.05806451663374901,0.05806451663374901,5.316129207611084,2.690420150756836,152.59266647833022,-3.1000000000000023,0.0,-0.8500000000000005,0.0,20.0,1480.0,332.0,47.10986315520103,10.567888221301857,2.113577644260369,49.223440799461386,146.04057578112324,6.55209069720715,0.0429384376616658,0.0,0.0,5.0,41.0,10.0,0.0,16.999999999999996,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,30,20259352,0.04,1,0.9502,163.48436186251928,168,0.023668639053254437,0.0,coverage_reached,8,160,0.047619047619047616,7.214285850524902,570.3630981445312,14.369047164916992,118.76932525634766,0.0415181964635849,0.5462486743927002,7.214285850524902,7.214285850524902,0.0,0.0,14.369047164916992,14.255952835083008,0.1130952388048172,0.0773809552192688,0.0773809552192688,4.791666507720947,2.4433162212371826,147.99436186251924,-3.3600000000000025,-0.30000000000000004,-0.8500000000000006,0.0,20.0,1429.0,354.0,45.48648273566368,11.268169970906198,2.253633994181239,47.740116729844964,141.0080964805575,6.986265381961844,0.047206294172556354,3.0,0.0,12.0,38.0,7.0,3.0,17.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,31,20259353,0.04,0,0.9447,128.34410154856627,600,0.26622296173044924,1.0,max_episode_steps,18,582,0.03,5.175000190734863,355.8349914550781,10.183333396911621,75.54910278320312,0.014493576250970364,0.2432916760444641,5.175000190734863,5.175000190734863,0.0,0.0,10.183333396911621,10.140000343322754,0.04333333298563957,0.03500000014901161,0.03500000014901161,3.0266666412353516,2.032486915588379,156.46076821523565,-11.999999999999833,-4.000000000000002,-4.116666666666659,-8.0,0.0,1514.0,358.0,48.19211676822593,11.39549392537971,2.2790987850759414,50.471215553301874,149.39556198150032,7.065206233735422,0.045156407669021216,40.0,407.0,445.0,159.0,42.0,23.0,82.33333333333336,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
train_seed_block,A,A,full_method_main,32,20259354,0.04,1,0.9503,160.2178510845068,214,0.11162790697674418,0.0,coverage_reached,6,208,0.028037383177570093,4.6728973388671875,455.3504638671875,8.682243347167969,109.65006256103516,0.02981753461062908,0.5554847121238708,4.6728973388671875,4.6728973388671875,0.0,0.0,8.682243347167969,8.682243347167969,0.0,0.0,0.0,4.079439163208008,2.1159045696258545,148.23118441784,-4.279999999999997,-2.0000000000000004,-1.733333333333334,0.0,20.0,1436.0,331.0,45.70929965599235,10.536057232683472,2.107211446536694,47.81651110252905,141.69882893357632,6.532355484263756,0.04406869924111304,20.0,30.0,60.0,63.0,13.0,14.0,34.66666666666665,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
