method_label,method_id,method_name,run_stage,checkpoint_used,checkpoint_path,checkpoint_env_steps,checkpoint_train_episode_idx,episode_index,seed,episode_seed,episode_reward,episode_length,final_coverage,success,repeat_visit_ratio,done_reason,timeout_flag,zero_info_step_count,stall_trigger_count,recent_revisit_trigger_count,turn_ge_90_count,turn_135_count,turn_180_count,accessible_block_count,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,empty_info_reward_sum,info_reward_sum,local_frontier_block_area_mean,local_frontier_coverage,mean_block_area,obstacle_info_contribution_ratio,obstacle_info_gain_sum,obstacle_info_reward_sum,recent_revisit_penalty_sum,step_penalty_sum,terminal_bonus_sum,timeout_penalty_sum,total_accessible_unknown_area,total_frontier_cluster_count,turn_penalty_sum,turn_penalty_weight_sum,value_block_cap_hit_flag,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,value_packed_block_count,value_packed_entry_count,value_total_block_count_before_cap,value_total_entry_count_before_cap,value_truncated_block_count,value_truncated_entry_count,weighted_info_gain_sum,weighted_obstacle_info_gain_sum
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,0,20261323,20261323,166.11596773931163,185,0.9538,1,0.043010752688172046,coverage_reached,0.0,45.0,26.0,3.0,24.0,4.0,3.0,5.535135269165039,1473.0,279.0,46.88704623487238,145.34984332810436,150.85596773931147,0.0,0.0,146.98724365234375,0.03649921507064365,8.88084582452776,5.506124411207214,-0.36,-3.700000000000003,20.0,0.0,616.2000122070312,9.600000381469727,-0.6799999999999999,11.333333333333336,0.0,0.01621621660888195,0.01621621660888195,3.902702808380127,2.2989747524261475,5.535135269165039,9.583784103393555,5.535135269165039,9.600000381469727,0.0,0.01621621660888195,48.66321539977791,1.776169164905552
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,1,20261324,20261324,162.41039005666974,225,0.9502,1,0.06637168141592921,coverage_reached,0.0,81.0,55.0,4.0,37.0,4.0,2.0,5.235555648803711,1445.0,289.0,45.99577855355774,142.5869135160291,148.29039005667008,0.0,0.0,85.67585754394531,0.03846153846153845,9.19915571071155,5.703476540641163,-0.48,-4.499999999999992,20.0,0.0,412.1155700683594,11.90666675567627,-0.9000000000000001,15.000000000000005,0.0,0.07555555552244186,0.07555555552244186,4.835555553436279,2.4577088356018066,5.235555648803711,11.706666946411133,5.235555648803711,11.90666675567627,0.0,0.20000000298023224,47.835609695700064,1.8398311421423101
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,2,20261325,20261325,157.6257305515008,267,0.9513,1,0.07462686567164178,coverage_reached,0.0,120.0,63.0,0.0,49.0,11.0,0.0,6.056180000305176,1397.0,320.0,44.46789109987557,137.85046240961424,144.1657305515007,0.0,0.0,81.73345947265625,0.043805612594113676,10.185916357881311,6.315268141886415,0.0,-5.339999999999974,20.0,0.0,479.64044189453125,11.164793968200684,-1.2000000000000004,20.0,0.0,0.0,0.0,3.8876404762268066,1.9208979606628418,6.056180000305176,11.164793968200684,6.056180000305176,11.164793968200684,0.0,0.0,46.50507437145184,2.0371832715762594
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,3,20261326,20261326,159.97381513395356,206,0.9536,1,0.024154589371980676,coverage_reached,0.0,59.0,18.0,2.0,35.0,1.0,0.0,4.058252334594727,1402.0,340.0,44.62704604296744,138.34384273319915,145.05381513395332,0.0,0.0,101.66256713867188,0.04625850340136056,10.822536130248892,6.709972400754312,-0.24,-4.12,20.0,0.0,388.41748046875,11.271844863891602,-0.7200000000000003,12.000000000000004,0.0,0.35922330617904663,0.35922330617904663,6.9757280349731445,2.947861671447754,4.058252334594727,10.791261672973633,4.058252334594727,11.271844863891602,0.0,0.4805825352668762,46.791553269017236,2.1645072260497766
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,4,20261327,20261327,159.47317889799098,271,0.9545,1,0.13970588235294118,coverage_reached,0.0,99.0,66.0,20.0,74.0,14.0,13.0,2.9520294666290283,1446.0,349.0,46.02760954217612,142.68558958074595,149.57317889799074,0.0,0.0,213.8625030517578,0.04604829133131026,11.1090150278143,6.887589317244871,-2.4000000000000012,-5.419999999999972,20.0,0.0,531.162353515625,6.889298915863037,-2.280000000000001,37.99999999999999,0.0,0.0,0.0,3.5940959453582764,2.5740907192230225,2.9520294666290283,6.889298915863037,2.9520294666290283,6.889298915863037,0.0,0.0,48.24941254773899,2.221803005562859
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,5,20261328,20261328,151.60918993768965,474,0.9509,1,0.2168421052631579,coverage_reached,0.0,310.0,254.0,23.0,106.0,24.0,11.0,5.753164768218994,1418.0,353.0,45.13634186086154,139.9226597686707,146.889189937689,0.0,0.0,99.48434448242188,0.047427112723364265,11.236338982287815,6.966530169018448,-2.7600000000000016,-9.479999999999887,20.0,0.0,529.6898803710938,10.99789047241211,-3.040000000000002,50.666666666666686,0.0,0.002109704539179802,0.002109704539179802,4.632911205291748,1.9533840417861938,5.753164768218994,10.995780944824219,5.753164768218994,10.99789047241211,0.0,0.002109704539179802,47.38360965731908,2.2472677964575607
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,6,20261329,20261329,157.56613630931125,283,0.9509,1,0.10915492957746478,coverage_reached,0.0,129.0,86.0,8.0,50.0,10.0,6.0,5.23321533203125,1411.0,324.0,44.91352494053286,139.23192731565197,145.62613630931168,0.0,0.0,97.26480865478516,0.04390838867055158,10.313240312354825,6.394208993659993,-0.96,-5.659999999999967,20.0,0.0,414.1554870605469,9.409893989562988,-1.4400000000000008,24.0,0.0,0.0,0.0,3.724381685256958,2.116422653198242,5.23321533203125,9.409893989562988,5.23321533203125,9.409893989562988,0.0,0.0,46.976173003003844,2.0626480624709647
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,7,20261330,20261330,172.508711826934,152,0.9523,1,0.0,coverage_reached,0.0,9.0,0.0,0.0,15.0,1.0,0.0,3.625,1513.0,333.0,48.1602857796075,149.2968859167833,155.86871182693372,0.0,0.0,204.20889282226562,0.04216257280324138,10.599719209920234,6.571825910150549,0.0,-3.0400000000000023,20.0,0.0,596.0526123046875,9.5328950881958,-0.3199999999999999,5.333333333333333,0.0,0.05921052768826485,0.05921052768826485,6.026315689086914,3.3364036083221436,3.625,9.460526466369629,3.625,9.5328950881958,0.0,0.07236842066049576,50.28022962159159,2.1199438419840475
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,8,20261331,20261331,168.5639285054624,185,0.9503,1,0.016129032258064516,coverage_reached,0.0,31.0,14.0,1.0,33.0,10.0,0.0,3.6540541648864746,1487.0,330.0,47.33268007552967,146.7313082341419,153.24392850546226,0.0,0.0,135.3574676513672,0.04249839021249202,10.504226244065105,6.5126202713203645,-0.12,-3.700000000000003,20.0,0.0,418.74053955078125,11.756756782531738,-0.8600000000000002,14.333333333333336,0.0,0.41081079840660095,0.41081079840660095,7.6270270347595215,3.7676572799682617,3.6540541648864746,11.167567253112793,3.6540541648864746,11.756756782531738,0.0,0.5891891717910767,49.433525324342675,2.1008452488130187
A,AN,final_4ch_no_frontier_raster,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\full_method_main\A_full_method_last.pt,650000,1559,9,20261332,20261332,156.82429995436695,412,0.9534,1,0.11864406779661017,coverage_reached,0.0,249.0,197.0,13.0,80.0,20.0,3.0,3.87864089012146,1439.0,342.0,45.80479262184749,141.99485712772713,148.7442999543682,0.0,0.0,111.82524108886719,0.045376144354517756,10.886198107485649,6.749442826641102,-1.5600000000000005,-8.239999999999913,20.0,0.0,395.8495178222656,8.031553268432617,-2.1200000000000014,35.33333333333332,0.0,0.0,0.0,3.5097086429595947,2.1113383769989014,3.87864089012146,8.031553268432617,3.87864089012146,8.031553268432617,0.0,0.0,47.98203224334462,2.1772396214971286
