block,method_id,group,display_name,episode_idx,episode_seed,epsilon,success,final_coverage,episode_reward,episode_length,repeat_visit_ratio,timeout_flag,done_reason,random_action_count,greedy_action_count,random_action_ratio,accessible_block_count,total_accessible_unknown_area,total_frontier_cluster_count,mean_block_area,local_frontier_coverage,local_frontier_block_area_mean,value_total_block_count_before_cap,value_packed_block_count,value_truncated_block_count,value_block_cap_hit_flag,value_total_entry_count_before_cap,value_packed_entry_count,value_truncated_entry_count,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,info_reward_sum,step_penalty_sum,recent_revisit_penalty_sum,turn_penalty_sum,timeout_penalty_sum,terminal_bonus_sum,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,obstacle_info_gain_sum,weighted_obstacle_info_gain_sum,weighted_info_gain_sum,empty_info_reward_sum,obstacle_info_reward_sum,obstacle_info_contribution_ratio,recent_revisit_trigger_count,stall_trigger_count,zero_info_step_count,turn_ge_90_count,turn_135_count,turn_180_count,turn_penalty_weight_sum,checkpoint_path
official_final_seed_block,A,A,full_method_main,11,20261333,0.04,1,0.9511,160.1065786125828,534,0.2803738317757009,0.0,coverage_reached,15,519,0.028089887640449437,6.237827777862549,357.6029968261719,10.71535587310791,67.70745849609375,0.016785990446805954,0.2666622996330261,6.237827777862549,6.237827777862549,0.0,0.0,10.71535587310791,10.691011428833008,0.024344569072127342,0.016853932291269302,0.016853932291269302,3.7003746032714844,1.9610366821289062,157.2699119459147,-10.679999999999861,-2.9000000000000012,-3.5833333333333295,0.0,20.0,1524.0,349.0,48.51042665440968,11.109015027814301,2.221803005562859,50.73222965997255,150.3823226286699,6.8875893172448714,0.04379470447985956,29.0,270.0,363.0,137.0,42.0,18.0,71.6666666666666,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,12,20261334,0.04,1,0.9502,165.6016692382544,231,0.0603448275862069,0.0,coverage_reached,7,224,0.030303030303030304,5.662337779998779,435.2164611816406,11.255411148071289,89.58822631835938,0.030617155134677887,0.36596959829330444,5.662337779998779,5.662337779998779,0.0,0.0,11.255411148071289,11.086580276489258,0.16883116960525513,0.08225107938051224,0.08225107938051224,4.632034778594971,2.1550590991973877,151.92166923825482,-4.6199999999999894,-0.7999999999999999,-0.9000000000000006,0.0,20.0,1478.0,308.0,47.04620117796427,9.803944494460753,1.96078889889215,49.006990076856454,145.84322365168921,6.078445586565671,0.040010392309690855,8.0,57.0,91.0,38.0,6.0,5.0,17.999999999999996,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,13,20261335,0.04,1,0.9525,164.6549854171355,176,0.011299435028248588,0.0,coverage_reached,6,170,0.03409090909090909,4.238636493682861,476.7670593261719,9.664772987365723,146.31735229492188,0.03504432365298271,0.6297876238822937,4.238636493682861,4.238636493682861,0.0,0.0,9.664772987365723,9.664772987365723,0.0,0.0,0.0,4.3977274894714355,2.7913169860839844,148.9416520838022,-3.5200000000000027,-0.2,-0.5666666666666668,0.0,20.0,1444.0,327.0,45.963947564939396,10.40873327820996,2.081746655641992,48.045694220581396,142.4882374513121,6.453414632490178,0.043328474890685066,2.0,0.0,30.0,26.0,4.0,2.0,11.333333333333336,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,14,20261336,0.04,1,0.9535,158.41856861962657,359,0.18888888888888888,0.0,coverage_reached,10,349,0.027855153203342618,5.412256240844727,554.9303588867188,10.933147430419922,106.70335388183594,0.02403375320136547,0.3114013671875,5.412256240844727,5.412256240844727,0.0,0.0,10.933147430419922,10.92479133605957,0.008356546051800251,0.008356546051800251,0.008356546051800251,4.777158737182617,2.1332778930664062,150.16523528629259,-7.179999999999935,-2.500000000000001,-2.0666666666666664,0.0,20.0,1458.0,319.0,46.409581405596654,10.154085369262928,2.0308170738525857,48.44039847944929,143.8697023573497,6.295532928943021,0.041924037324221376,25.0,128.0,189.0,88.0,14.0,11.0,41.333333333333336,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,15,20261337,0.04,1,0.9502,153.93700749653252,341,0.1286549707602339,0.0,coverage_reached,20,321,0.05865102639296188,5.475073337554932,355.42523193359375,11.290322303771973,68.94612121582031,0.02457757480442524,0.2971195578575134,5.475073337554932,5.475073337554932,0.0,0.0,11.290322303771973,11.290322303771973,0.0,0.0,0.0,3.401759624481201,2.119258403778076,143.57367416319872,-6.8199999999999426,-0.8999999999999999,-1.9166666666666659,0.0,20.0,1384.0,355.0,44.05408824783665,11.300000959524573,2.260000191904915,46.31408843974154,136.56767356829357,7.006000594905236,0.04879725085910655,9.0,130.0,181.0,83.0,18.0,7.0,38.33333333333334,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,16,20261338,0.04,1,0.955,162.13543816519757,273,0.09854014598540146,0.0,coverage_reached,16,257,0.05860805860805861,7.516483306884766,420.5641174316406,14.296703338623047,73.27845764160156,0.029744252562522888,0.35509517788887024,7.516483306884766,7.516483306884766,0.0,0.0,14.296703338623047,14.256410598754883,0.04029304161667824,0.021978022530674934,0.021978022530674934,4.523809432983398,2.2155251502990723,150.89543816519836,-5.4599999999999715,-1.8000000000000005,-1.5000000000000002,0.0,20.0,1457.0,361.0,46.377750416978316,11.490986891234856,2.29819737824697,48.67594779522528,143.77102629263277,7.12441187256561,0.0472142296625687,18.0,46.0,112.0,52.0,10.0,14.0,29.99999999999999,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,17,20261339,0.04,1,0.9505,173.1744923884809,177,0.10674157303370786,0.0,coverage_reached,7,170,0.03954802259887006,4.5536723136901855,493.7796630859375,10.824858665466309,156.97366333007812,0.041725918650627136,0.7659794092178345,4.5536723136901855,4.5536723136901855,0.0,0.0,10.824858665466309,10.819209098815918,0.005649717524647713,0.005649717524647713,0.005649717524647713,5.762712001800537,3.1888418197631836,159.1644923884809,-3.5400000000000027,-1.4000000000000001,-1.0500000000000007,0.0,20.0,1553.0,300.0,49.43352532434272,9.549296585513728,1.909859317102745,51.34338464144538,153.24392850546243,5.920563883018513,0.037197768133911985,14.0,11.0,27.0,40.0,7.0,8.0,20.999999999999996,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,18,20261340,0.04,1,0.9504,161.33984780120883,452,0.17880794701986755,0.0,coverage_reached,10,442,0.022123893805309734,7.143805503845215,396.93804931640625,13.024335861206055,63.16145324707031,0.01787971891462803,0.24063773453235626,7.143805503845215,7.143805503845215,0.0,0.0,13.024335861206055,13.024335861206055,0.0,0.0,0.0,3.11061954498291,1.9038156270980835,153.7965144678774,-9.039999999999896,-1.4000000000000001,-2.016666666666667,0.0,20.0,1488.0,353.0,47.36451106414804,11.236338982287815,2.247267796457564,49.61177886060567,146.82998429885896,6.966530169018447,0.045297061465417704,14.0,208.0,283.0,90.0,21.0,5.0,40.333333333333364,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,19,20261341,0.04,1,0.95,153.74206828640652,241,0.07024793388429752,0.0,coverage_reached,13,228,0.05394190871369295,6.514523029327393,510.4273986816406,13.029046058654785,91.07305145263672,0.033750154078006744,0.3828223943710327,6.514523029327393,6.514523029327393,0.0,0.0,13.029046058654785,12.84647274017334,0.1825726181268692,0.0912863090634346,0.0912863090634346,5.634854793548584,2.316605567932129,140.71206828640643,-4.819999999999985,-0.7999999999999999,-1.3500000000000005,0.0,20.0,1363.0,315.0,43.38563748685069,10.026761414789414,2.00535228295788,45.3909897698086,134.4954762092371,6.2165920771694365,0.044179523141655005,8.0,30.0,87.0,58.0,11.0,6.0,26.999999999999993,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,20,20261342,0.04,1,0.9511,172.66150066825412,192,0.06735751295336788,0.0,coverage_reached,6,186,0.03125,6.661458492279053,439.0572814941406,14.890625,107.36650848388672,0.034580498933792114,0.44514891505241394,6.661458492279053,6.661458492279053,0.0,0.0,14.890625,14.822916984558105,0.0677083358168602,0.0416666679084301,0.0416666679084301,6.536458492279053,2.8219125270843506,157.15150066825447,-3.840000000000003,0.0,-0.6500000000000001,0.0,20.0,1538.0,273.0,48.95606049506701,8.68985989281749,1.7379719785634968,50.69403247363053,151.76378753470772,5.3877131335468444,0.03428356147180713,0.0,32.0,60.0,35.0,4.0,0.0,13.000000000000002,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,21,20261343,0.04,1,0.953,158.2156537254506,283,0.0880281690140845,0.0,coverage_reached,8,275,0.028268551236749116,5.014134407043457,446.141357421875,8.455830574035645,89.04205322265625,0.021505894139409065,0.4252307415008545,5.014134407043457,5.014134407043457,0.0,0.0,8.455830574035645,8.455830574035645,0.0,0.0,0.0,3.6007068157196045,1.7354704141616821,146.15898705878342,-5.659999999999967,-0.7999999999999999,-1.483333333333334,0.0,20.0,1410.0,356.0,44.881693951914514,11.33183194814296,2.2663663896285895,47.14806034154309,139.13325125093496,7.025735807848635,0.04806913313529573,8.0,72.0,117.0,66.0,15.0,4.0,29.666666666666657,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,22,20261344,0.04,0,0.9413,115.28523081318706,600,0.19966722129783693,1.0,max_episode_steps,27,573,0.045,4.686666488647461,472.2149963378906,9.248332977294922,109.35095977783203,0.01418745331466198,0.17122559249401093,4.686666488647461,4.686666488647461,0.0,0.0,9.248332977294922,9.248332977294922,0.0,0.0,0.0,3.244999885559082,2.175377130508423,141.71856414651955,-11.999999999999833,-3.0000000000000013,-3.4333333333333282,-8.0,0.0,1363.0,366.0,43.385637486850705,11.650141834326746,2.33002836686535,45.71566585371602,134.49547620923715,7.223087937282586,0.05096783177830388,30.0,343.0,422.0,138.0,40.0,14.0,68.66666666666671,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,23,20261345,0.04,1,0.9506,160.83638841502045,401,0.12686567164179105,0.0,coverage_reached,12,389,0.029925187032418952,5.551122188568115,418.5760498046875,7.598503589630127,79.90290832519531,0.01768820732831955,0.18656112253665924,5.551122188568115,5.551122188568115,0.0,0.0,7.598503589630127,7.598503589630127,0.0,0.0,0.0,2.3241894245147705,1.4359666109085083,151.07305508168892,-8.019999999999918,-0.5,-1.7166666666666675,0.0,20.0,1469.0,310.0,46.7597222803989,9.867606471697517,1.973521294339502,48.733243574738374,144.95513906923657,6.117916012452462,0.040496407576747225,5.0,186.0,244.0,76.0,19.0,4.0,34.333333333333336,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,24,20261346,0.04,1,0.9511,160.22894230508373,343,0.13662790697674418,0.0,coverage_reached,13,330,0.037900874635568516,6.483964920043945,410.98541259765625,11.39941692352295,68.01431274414062,0.022576570510864258,0.3161862790584564,6.483964920043945,6.483964920043945,0.0,0.0,11.39941692352295,11.204081535339355,0.1953352838754654,0.09620991349220276,0.09620991349220276,4.131195545196533,1.8869545459747314,149.8889423050852,-6.859999999999942,-1.2,-1.6000000000000008,0.0,20.0,1450.0,345.0,46.1549334966497,10.98169107334079,2.196338214668157,48.35127171131786,143.08029383961397,6.8086484654712915,0.04542462146148786,12.0,117.0,189.0,67.0,15.0,7.0,31.999999999999996,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,25,20261347,0.04,0,0.9463,121.5677593405543,600,0.31114808652246256,1.0,max_episode_steps,28,572,0.04666666666666667,4.585000038146973,309.64666748046875,8.826666831970215,77.67802429199219,0.01219954527914524,0.2244197130203247,4.585000038146973,4.585000038146973,0.0,0.0,8.826666831970215,8.800000190734863,0.02666666731238365,0.021666666492819786,0.021666666492819786,3.0983333587646484,2.1126046180725098,151.4677593405568,-11.999999999999833,-4.999999999999998,-4.8999999999999915,-8.0,0.0,1461.0,370.0,46.50507437145181,11.777465788800267,2.3554931577600544,48.86056752921189,144.16573055150064,7.302028789056165,0.04820846905537464,50.0,372.0,429.0,176.0,58.0,30.0,97.99999999999994,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,26,20261348,0.04,1,0.95,161.81143428699662,268,0.07806691449814127,0.0,coverage_reached,13,255,0.048507462686567165,6.130597114562988,470.7611999511719,12.388059616088867,86.72962188720703,0.025425592437386513,0.3568321764469147,6.130597114562988,6.130597114562988,0.0,0.0,12.388059616088867,12.358208656311035,0.02985074557363987,0.02985074557363987,0.02985074557363987,5.026119232177734,2.0907397270202637,149.45476762033044,-5.359999999999974,-0.7999999999999999,-1.4833333333333343,0.0,20.0,1444.0,353.0,45.96394756493938,11.236338982287814,2.247267796457566,48.21121536139696,142.48823745131213,6.966530169018448,0.0466129671200317,8.0,49.0,106.0,62.0,15.0,6.0,29.666666666666664,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,27,20261349,0.04,1,0.956,160.26905344004172,396,0.18639798488664988,0.0,coverage_reached,24,372,0.06060606060606061,5.027777671813965,475.6792907714844,9.974747657775879,105.47484588623047,0.02276163175702095,0.29572075605392456,5.027777671813965,5.027777671813965,0.0,0.0,9.974747657775879,9.974747657775879,0.0,0.0,0.0,4.0126261711120605,2.091372013092041,153.85572010670745,-7.919999999999919,-2.800000000000001,-2.8666666666666645,0.0,20.0,1496.0,316.0,47.61915897309505,10.058592403407792,2.0117184806815573,49.63087745377662,147.61939281659474,6.2363272901128335,0.04053360697793745,28.0,168.0,232.0,110.0,42.0,10.0,57.333333333333385,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,28,20261350,0.04,1,0.9538,168.31054818187744,157,0.0189873417721519,0.0,coverage_reached,8,149,0.050955414012738856,4.834394931793213,513.8726196289062,10.057324409484863,158.96815490722656,0.04065745323896408,0.7088119387626648,4.834394931793213,4.834394931793213,0.0,0.0,10.057324409484863,10.044586181640625,0.012738853693008423,0.012738853693008423,0.012738853693008423,4.745223045349121,2.690223455429077,152.75054818187758,-3.1400000000000023,-0.30000000000000004,-1.0000000000000007,0.0,20.0,1478.0,350.0,47.04620117796425,11.140846016432675,2.2281692032865354,49.27437038125078,145.84322365168921,6.907324530188262,0.04521963824289408,3.0,0.0,10.0,47.0,9.0,2.0,20.000000000000007,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,29,20261351,0.04,1,0.9526,153.4023099473233,594,0.292436974789916,0.0,coverage_reached,16,578,0.026936026936026935,6.9494948387146,498.6632995605469,14.00336742401123,92.62128448486328,0.014464371837675571,0.2756596505641937,6.9494948387146,6.9494948387146,0.0,0.0,14.00336742401123,14.00336742401123,0.0,0.0,0.0,4.764309883117676,2.305432081222534,155.84897661399054,-11.879999999999836,-5.699999999999996,-4.866666666666657,0.0,20.0,1516.0,317.0,48.25577874546269,10.090423392026173,2.018084678405233,50.27386342386797,149.59291411093426,6.256062503056229,0.04014182600987721,57.0,351.0,426.0,178.0,54.0,30.0,97.3333333333333,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,30,20261352,0.04,0,0.9139,115.60880133432906,600,0.3793677204658902,1.0,max_episode_steps,19,581,0.03166666666666667,7.2783331871032715,393.614990234375,14.234999656677246,61.06380844116211,0.013253968209028244,0.20203009247779846,7.2783331871032715,7.2783331871032715,0.0,0.0,14.234999656677246,14.234999656677246,0.0,0.0,0.0,5.00166654586792,2.056044340133667,148.4088013343305,-11.999999999999833,-6.999999999999991,-5.799999999999987,-8.0,0.0,1435.0,345.0,45.67746866737401,10.981691073340794,2.196338214668157,47.87380688204215,141.60015286885928,6.808648465471295,0.04587765957446817,70.0,368.0,435.0,213.0,65.0,35.0,116.00000000000003,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,31,20261353,0.04,1,0.9501,180.73033709473188,196,0.030456852791878174,0.0,coverage_reached,6,190,0.030612244897959183,6.2040815353393555,368.63775634765625,13.26530647277832,73.29307556152344,0.03746124356985092,0.4212937653064728,6.2040815353393555,6.2040815353393555,0.0,0.0,13.26530647277832,13.137755393981934,0.12755101919174194,0.1071428582072258,0.1071428582072258,5.872448921203613,2.3748531341552734,165.93367042806528,-3.920000000000003,-0.4,-0.8833333333333341,0.0,20.0,1607.0,373.0,51.152398709735174,11.872958754655397,2.374591750931079,53.52699046066624,158.57243600017912,7.3612344278863455,0.0443625118934348,4.0,11.0,42.0,41.0,8.0,2.0,17.666666666666664,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
official_final_seed_block,A,A,full_method_main,32,20261354,0.04,1,0.9509,163.41107999254388,322,0.15789473684210525,0.0,coverage_reached,8,314,0.024844720496894408,4.062111854553223,547.7266845703125,9.701863288879395,150.73654174804688,0.023992622271180153,0.4466107189655304,4.062111854553223,4.062111854553223,0.0,0.0,9.701863288879395,9.692546844482422,0.009316770359873772,0.009316770359873772,0.009316770359873772,4.931676864624023,2.634368419647217,156.9344133258772,-6.439999999999951,-4.100000000000001,-2.9833333333333303,0.0,20.0,1517.0,367.0,48.287609734081066,11.681972822945129,2.3363945645890265,50.6240042986701,149.6915901756513,7.2428231502259806,0.04615191146881291,41.0,88.0,151.0,96.0,13.0,35.0,59.66666666666672,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
