method_id,group,display_name,episode_idx,episode_seed,success,final_coverage,episode_reward,map_fingerprint,episode_length,repeat_visit_ratio,done_reason,timeout_flag,weighted_info_gain_sum,policy_frontier_target_step_count,policy_fallback_step_count,accessible_block_count,total_accessible_unknown_area,total_frontier_cluster_count,mean_block_area,local_frontier_coverage,local_frontier_block_area_mean,value_total_block_count_before_cap,value_packed_block_count,value_truncated_block_count,value_block_cap_hit_flag,value_total_entry_count_before_cap,value_packed_entry_count,value_truncated_entry_count,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,info_reward_sum,step_penalty_sum,recent_revisit_penalty_sum,turn_penalty_sum,timeout_penalty_sum,terminal_bonus_sum,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,obstacle_info_gain_sum,weighted_obstacle_info_gain_sum,empty_info_reward_sum,obstacle_info_reward_sum,obstacle_info_contribution_ratio,recent_revisit_trigger_count,stall_trigger_count,zero_info_step_count,turn_ge_90_count,turn_135_count,turn_180_count,turn_penalty_weight_sum,coverage_gain_per_step,weighted_info_gain_per_step,zero_info_rate,recent_revisit_rate,stall_rate,turn_burden_rate,timeout_rate,checkpoint_path
A,A,full_method_main,4,20261326,1,0.957,146.6874132543441,,529,0.22452830188679246,coverage_reached,0.0,46.78518707129363,,,7.296786308288574,552.257080078125,13.338374137878418,80.53292083740234,0.019572287797927856,0.14833302795886993,7.296786308288574,7.296786308288574,0.0,0.0,13.338374137878418,13.240076065063477,0.09829867631196976,0.028355387970805168,0.028355387970805168,4.27221155166626,1.9831663370132446,145.03407992100986,-10.579999999999863,-3.800000000000002,-3.9666666666666597,0.0,20.0,1400.0,349.0,44.56338406573071,11.109015027814303,2.221803005562858,138.14649060376513,6.88758931724487,0.04748945434753033,38.0,258.0,359.0,154.0,36.0,24.0,79.33333333333334,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,5,20261327,0,0.9154,113.10845524811728,,600,0.31281198003327787,max_episode_steps,1.0,45.79842642412385,,,6.40500020980835,411.2683410644531,11.701666831970215,65.12979125976562,0.01467875950038433,0.20715051889419556,6.40500020980835,6.40500020980835,0.0,0.0,11.701666831970215,11.701666831970215,0.0,0.0,0.0,3.8533332347869873,1.8456823825836182,141.97512191478373,-11.999999999999833,-4.899999999999999,-3.9666666666666606,-8.0,0.0,1371.0,339.0,43.640285395797704,10.790705141630518,2.158141028326104,135.28488472697296,6.69023718781092,0.047122602168473755,49.0,332.0,433.0,159.0,39.0,20.0,79.33333333333323,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,6,20261328,1,0.95,161.265638807551,,206,0.057971014492753624,coverage_reached,0.0,47.54913079813466,,,6.131067752838135,500.73785400390625,9.660194396972656,85.30682373046875,0.03308896720409393,0.6343080997467041,6.131067752838135,6.131067752838135,0.0,0.0,9.660194396972656,9.660194396972656,0.0,0.0,0.0,4.237864017486572,1.6401121616363525,147.4023054742173,-4.12,-0.7999999999999999,-1.216666666666667,0.0,20.0,1425.0,344.0,45.359158781190196,10.949860084722403,2.18997201694448,140.61339222168954,6.788913252527894,0.046057035747757435,8.0,23.0,53.0,51.0,8.0,7.0,24.333333333333318,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,7,20261329,1,0.9547,156.62311475328735,,353,0.15254237288135594,coverage_reached,0.0,47.12896174837204,,,3.0368270874023438,348.0113220214844,8.742209434509277,121.78516387939453,0.018314030021429062,0.31668636202812195,3.0368270874023438,3.0368270874023438,0.0,0.0,8.742209434509277,8.742209434509277,0.0,0.0,0.0,4.750708103179932,2.97525954246521,146.0997814199533,-7.059999999999937,-0.8999999999999999,-1.5166666666666668,0.0,20.0,1415.0,328.0,45.040848895006356,10.440564266828332,2.088112853365667,139.6266315745198,6.47314984543357,0.04430636228555992,9.0,139.0,191.0,67.0,18.0,3.0,30.333333333333318,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,8,20261330,1,0.95,166.46685831753686,,287,0.1527777777777778,coverage_reached,0.0,50.32479300565733,,,6.522647857666016,455.6933898925781,11.585366249084473,76.74932098388672,0.02533045969903469,0.27844828367233276,6.522647857666016,6.522647857666016,0.0,0.0,11.585366249084473,11.585366249084473,0.0,0.0,0.0,3.97212553024292,1.8609840869903564,156.00685831753765,-5.739999999999966,-2.3000000000000007,-1.5000000000000002,0.0,20.0,1516.0,325.0,48.25577874546269,10.345071300973203,2.0690142601946406,149.59291411093426,6.413944206603387,0.04111321948134095,23.0,99.0,135.0,58.0,16.0,8.0,29.999999999999993,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,9,20261331,1,0.9545,169.38715294039318,,174,0.005714285714285714,coverage_reached,0.0,49.516285894750524,,,3.436781644821167,523.4827880859375,10.793103218078613,209.10861206054688,0.03817082569003105,0.5843136310577393,3.436781644821167,3.436781644821167,0.0,0.0,10.793103218078613,10.72988510131836,0.06321839243173599,0.05747126415371895,0.05747126415371895,6.0804595947265625,3.878680944442749,153.5004862737265,-3.4800000000000026,-0.1,-0.5333333333333333,0.0,20.0,1488.0,338.0,47.364511064148076,10.758874153012126,2.151774830602427,146.82998429885893,6.670501974867522,0.043455901259964035,1.0,6.0,20.0,27.0,3.0,1.0,10.666666666666666,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,10,20261332,0,0.9497,121.94081073237895,,600,0.23128119800332778,max_episode_steps,1.0,47.90563787066053,,,2.626666784286499,368.1283264160156,7.191666603088379,145.16488647460938,0.012165532447397709,0.2155630737543106,2.626666784286499,2.626666784286499,0.0,0.0,7.191666603088379,7.191666603088379,0.0,0.0,0.0,4.644999980926514,2.8501667976379395,148.50747739904753,-11.999999999999833,-3.2000000000000015,-3.366666666666662,-8.0,0.0,1438.0,335.0,45.77296163322908,10.66338118715699,2.1326762374313986,141.89618106301012,6.611296336037334,0.04451827242524921,32.0,378.0,431.0,138.0,34.0,15.0,67.33333333333337,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,11,20261333,1,0.9502,164.6563608157766,,438,0.20956719817767655,coverage_reached,0.0,50.89775080078812,,,6.833333492279053,365.4817199707031,11.885845184326172,68.41936492919922,0.020806798711419106,0.28508952260017395,6.833333492279053,6.833333492279053,0.0,0.0,11.885845184326172,11.85616397857666,0.029680365696549416,0.02054794505238533,0.02054794505238533,3.8127853870391846,2.063311815261841,157.78302748244315,-8.759999999999902,-2.0000000000000004,-2.3666666666666654,0.0,20.0,1531.0,340.0,48.73324357473834,10.822536130248892,2.1645072260497766,151.07305508168884,6.709972400754316,0.04252657911194503,20.0,185.0,272.0,106.0,22.0,7.0,47.33333333333337,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,12,20261334,1,0.9511,167.41902136768894,,175,0.03977272727272727,coverage_reached,0.0,49.07065205409317,,,4.0685715675354,466.182861328125,12.525713920593262,138.3740997314453,0.04054421931505203,0.4967930316925049,4.0685715675354,4.0685715675354,0.0,0.0,12.525713920593262,12.199999809265137,0.3257142901420593,0.10285714268684387,0.10285714268684387,6.817142963409424,3.438931941986084,152.1190213676887,-3.5000000000000027,-0.6,-0.6000000000000002,0.0,20.0,1480.0,308.0,47.10986315520105,9.80394449446076,1.9607888988921507,146.04057578112312,6.078445586565673,0.039958484691229944,6.0,5.0,28.0,27.0,5.0,2.0,12.000000000000002,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,13,20261335,1,0.9511,164.14789807475802,,198,0.005025125628140704,coverage_reached,0.0,47.97566604562095,,,5.7272725105285645,467.4747619628906,11.616161346435547,113.51718139648438,0.03221558406949043,0.5317156314849854,5.7272725105285645,5.7272725105285645,0.0,0.0,11.616161346435547,11.616161346435547,0.0,0.0,0.0,4.545454502105713,2.4674482345581055,148.72456474142487,-3.960000000000003,-0.1,-0.5166666666666666,0.0,20.0,1442.0,326.0,45.90028558770263,10.37690228959158,2.0753804579183153,142.29088532187816,6.433679419546782,0.04325902335456477,1.0,10.0,46.0,25.0,4.0,1.0,10.333333333333334,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,14,20261336,0,0.7897,92.56253968750379,,600,0.33777038269550747,max_episode_steps,1.0,38.40727086693618,,,4.041666507720947,575.2833251953125,9.483333587646484,165.10357666015625,0.011390778236091137,0.2026980072259903,4.041666507720947,4.041666507720947,0.0,0.0,9.483333587646484,9.479999542236328,0.0033333334140479565,0.0016666667070239782,0.0016666667070239782,5.2133331298828125,2.3715991973876953,119.06253968750215,-11.999999999999833,-3.1000000000000014,-3.3999999999999955,-8.0,0.0,1152.0,273.0,36.66929888837268,8.689859892817491,1.7379719785634968,113.6748265539553,5.387713133546845,0.04525111884634515,31.0,401.0,454.0,149.0,37.0,9.0,68.00000000000003,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,15,20261337,1,0.9511,158.15451551462036,,226,0.039647577092511016,coverage_reached,0.0,46.454144789662436,,,5.044247627258301,519.7212524414062,14.159292221069336,107.73670959472656,0.03208716958761215,0.4732948839664459,5.044247627258301,5.044247627258301,0.0,0.0,14.159292221069336,13.83185863494873,0.32743361592292786,0.12389380484819412,0.12389380484819412,6.460176944732666,2.8900811672210693,144.00784884795334,-4.519999999999992,-0.30000000000000004,-1.033333333333334,0.0,20.0,1389.0,352.0,44.21324319092852,11.20450799366944,2.2409015987338874,137.0610538918784,6.9467949560750535,0.04823900232972459,3.0,29.0,70.0,48.0,12.0,1.0,20.666666666666654,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,16,20261338,1,0.9509,155.4421816579139,,458,0.15904139433551198,coverage_reached,0.0,48.03296182513406,,,5.7860260009765625,329.9366760253906,10.799126625061035,68.69548797607422,0.016279000788927078,0.23556339740753174,5.7860260009765625,5.7860260009765625,0.0,0.0,10.799126625061035,10.799126625061035,0.0,0.0,0.0,3.0764191150665283,2.011162042617798,148.90218165791546,-9.159999999999894,-1.9000000000000006,-2.3999999999999986,0.0,20.0,1434.0,375.0,45.6456376787556,11.936620731892173,2.3873241463784334,141.5014768041424,7.400704853773148,0.049701789264413584,19.0,164.0,269.0,107.0,23.0,7.0,47.99999999999999,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,17,20261339,1,0.9509,173.92105015674503,,170,0.09941520467836257,coverage_reached,0.0,51.42614521185317,,,4.5,496.6823425292969,10.770587921142578,157.76365661621094,0.042456984519958496,0.7610200047492981,4.5,4.5,0.0,0.0,10.770587921142578,10.75882339477539,0.0117647061124444,0.0117647061124444,0.0117647061124444,5.782352924346924,3.196108818054199,159.42105015674505,-3.4000000000000026,-1.2,-0.9000000000000006,0.0,20.0,1556.0,298.0,49.529018290197854,9.485634608276971,1.8971269216553939,153.53995669961336,5.881093457131724,0.03689031938598666,12.0,11.0,23.0,37.0,5.0,6.0,17.999999999999993,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,18,20261340,1,0.95,163.50693514358647,,397,0.15326633165829145,coverage_reached,0.0,49.681807035566074,,,7.214105606079102,397.5667419433594,12.81108283996582,63.910423278808594,0.020870815962553024,0.2405885010957718,7.214105606079102,7.214105606079102,0.0,0.0,12.81108283996582,12.81108283996582,0.0,0.0,0.0,3.1460957527160645,1.8755767345428467,154.01360181025473,-7.939999999999919,-1.0999999999999999,-1.4666666666666666,0.0,20.0,1491.0,349.0,47.46000403000321,11.109015027814301,2.221803005562859,147.12601249300997,6.88758931724487,0.044720656073808325,11.0,172.0,227.0,73.0,15.0,0.0,29.33333333333331,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,19,20261341,1,0.9525,156.88681953552617,,209,0.023809523809523808,coverage_reached,0.0,45.677468667374,,,6.665071964263916,527.4736938476562,13.832535743713379,92.17191314697266,0.03552170842885971,0.3619503676891327,6.665071964263916,6.665071964263916,0.0,0.0,13.832535743713379,13.698564529418945,0.13397128880023956,0.08612440526485443,0.08612440526485443,5.4210524559021,2.3664541244506836,141.6001528688592,-4.179999999999999,0.0,-0.5333333333333333,0.0,20.0,1373.0,310.0,43.703947373034495,9.867606471697508,1.9735212943395022,135.48223685640681,6.11791601245246,0.04320557491289201,0.0,28.0,60.0,30.0,2.0,0.0,10.666666666666666,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,20,20261342,0,0.9384,123.70674718257912,,600,0.2628951747088186,max_episode_steps,1.0,49.0451872631985,,,7.041666507720947,394.9633483886719,12.226666450500488,69.49800872802734,0.01343915332108736,0.15321381390094757,7.041666507720947,7.041666507720947,0.0,0.0,12.226666450500488,12.203332901000977,0.023333333432674408,0.014999999664723873,0.014999999664723873,4.599999904632568,1.9412957429885864,152.0400805159152,-11.999999999999833,-3.900000000000002,-4.433333333333325,-8.0,0.0,1480.0,304.0,47.10986315520104,9.676620539987239,1.9353241079974475,146.0405757811232,5.999504734792089,0.03946002076843199,39.0,366.0,463.0,173.0,49.0,22.0,88.66666666666667,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,21,20261343,1,0.9553,151.71538893839505,,534,0.16261682242990655,coverage_reached,0.0,47.15442653926679,,,5.035580635070801,469.7602844238281,7.7865166664123535,93.41820526123047,0.011821957305073738,0.23818346858024597,5.035580635070801,5.035580635070801,0.0,0.0,7.7865166664123535,7.7865166664123535,0.0,0.0,0.0,3.318351984024048,1.5786783695220947,146.17872227172674,-10.679999999999861,-1.4000000000000001,-2.3833333333333324,0.0,20.0,1409.0,362.0,44.849862963296125,11.52281787985324,2.3045635759706458,139.03457518621795,7.14414708550901,0.04887268799783995,14.0,293.0,356.0,104.0,17.0,11.0,47.66666666666668,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,22,20261344,1,0.9533,154.99504508873395,,327,0.09146341463414634,coverage_reached,0.0,46.44141239421506,,,6.837920665740967,583.5535278320312,12.654434204101562,87.10643768310547,0.02273121289908886,0.21735860407352448,6.837920665740967,6.837920665740967,0.0,0.0,12.654434204101562,12.654434204101562,0.0,0.0,0.0,2.7064220905303955,1.8901495933532715,143.9683784220666,-6.5399999999999485,-1.0999999999999999,-1.333333333333334,0.0,20.0,1385.0,370.0,44.08591923645504,11.777465788800269,2.3554931577600526,136.66634963301044,7.30202878905617,0.05071967100753951,11.0,91.0,151.0,58.0,8.0,7.0,26.66666666666665,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,23,20261345,0,0.8943,114.8313209154869,,600,0.26622296173044924,max_episode_steps,1.0,45.569243306071535,,,5.769999980926514,413.89166259765625,7.551666736602783,75.04742431640625,0.011386998929083347,0.11810043454170227,5.769999980926514,5.769999980926514,0.0,0.0,7.551666736602783,7.551666736602783,0.0,0.0,0.0,2.18666672706604,1.3289604187011719,141.26465424882153,-11.999999999999833,-3.0000000000000013,-3.4333333333333287,-8.0,0.0,1375.0,283.0,43.76760935027124,9.008169779001285,1.801633955800254,135.67958898584072,5.585065262980797,0.039536183291422236,30.0,375.0,450.0,149.0,25.0,16.0,68.66666666666671,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,24,20261346,1,0.9502,159.51825684231594,,412,0.16707021791767554,coverage_reached,0.0,48.28760973408109,,,5.589805603027344,383.3956298828125,10.286407470703125,70.1048583984375,0.0176177266985178,0.2522915303707123,5.589805603027344,5.589805603027344,0.0,0.0,10.286407470703125,10.14805793762207,0.1383495181798935,0.06796116381883621,0.06796116381883621,4.15533971786499,1.8785068988800049,149.6915901756511,-8.239999999999913,-0.6,-1.333333333333334,0.0,20.0,1448.0,345.0,46.09127151941293,10.981691073340786,2.1963382146681556,142.88294171017992,6.808648465471289,0.04548450889914309,6.0,206.0,256.0,68.0,6.0,3.0,26.66666666666665,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,25,20261347,1,0.9504,166.6467792549333,,279,0.10357142857142858,coverage_reached,0.0,49.60541266288196,,,6.186379909515381,420.2007141113281,12.573476791381836,92.04685974121094,0.027243396267294884,0.36139219999313354,6.186379909515381,6.186379909515381,0.0,0.0,12.573476791381836,12.326165199279785,0.24731183052062988,0.1827957034111023,0.1827957034111023,4.870967864990234,2.5402660369873047,153.7767792549339,-5.579999999999969,-0.5,-1.0500000000000007,0.0,20.0,1488.0,352.0,47.364511064148054,11.20450799366944,2.2409015987338887,146.82998429885902,6.946794956075055,0.0451745379876797,5.0,66.0,119.0,54.0,5.0,2.0,20.99999999999999,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,26,20261348,1,0.95,165.5640202494122,,188,0.031746031746031744,coverage_reached,0.0,48.38946889765986,,,4.159574508666992,524.723388671875,9.617021560668945,141.6947784423828,0.032891880720853806,0.4493405222892761,4.159574508666992,4.159574508666992,0.0,0.0,9.617021560668945,9.58510684967041,0.03191489353775978,0.03191489353775978,0.03191489353775978,4.680850982666016,2.4802560806274414,150.00735358274554,-3.760000000000003,-0.1,-0.5833333333333334,0.0,20.0,1451.0,346.0,46.18676448526804,11.013522061959163,2.202704412391833,143.17896990433096,6.828383678414682,0.04552032627285884,1.0,33.0,43.0,30.0,3.0,1.0,11.666666666666666,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,27,20261349,0,0.9278,122.10880133432751,,600,0.28286189683860236,max_episode_steps,1.0,47.87380688204211,,,5.0883331298828125,396.586669921875,7.675000190734863,89.0306625366211,0.010880575515329838,0.11763093620538712,5.0883331298828125,5.0883331298828125,0.0,0.0,7.675000190734863,7.673333168029785,0.0016666667070239782,0.0016666667070239782,0.0016666667070239782,2.5266666412353516,1.665712833404541,148.40880133433038,-11.999999999999833,-2.9000000000000012,-3.399999999999997,-8.0,0.0,1442.0,310.0,45.90028558770262,9.86760647169752,1.9735212943395026,142.2908853218781,6.117916012452465,0.0412234042553192,29.0,410.0,454.0,137.0,33.0,17.0,68.0,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,28,20261350,1,0.9547,169.2679003113114,,144,0.013793103448275862,coverage_reached,0.0,49.33803235848757,,,5.31944465637207,515.5347290039062,10.916666984558105,149.38192749023438,0.041603680700063705,0.7119932174682617,5.31944465637207,5.31944465637207,0.0,0.0,10.916666984558105,10.902777671813965,0.013888888992369175,0.013888888992369175,0.013888888992369175,4.75,2.6129353046417236,152.94790031131143,-2.880000000000002,-0.2,-0.6000000000000002,0.0,20.0,1480.0,350.0,47.109863155201,11.140846016432675,2.228169203286536,146.04057578112307,6.907324530188262,0.0451612903225807,2.0,0.0,2.0,30.0,2.0,2.0,12.000000000000004,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,29,20261351,1,0.9512,165.39263664253187,,341,0.13450292397660818,coverage_reached,0.0,50.02558171264459,,,4.348973751068115,612.9765625,11.096774101257324,158.00665283203125,0.02125268615782261,0.29865187406539917,4.348973751068115,4.348973751068115,0.0,0.0,11.096774101257324,11.090909004211426,0.005865102633833885,0.005865102633833885,0.005865102633833885,5.123167037963867,2.8286654949188232,155.07930330919788,-6.8199999999999426,-1.4000000000000001,-1.4666666666666663,0.0,20.0,1507.0,323.0,47.96929984789727,10.281409323736444,2.0562818647472882,148.7048295284814,6.3744737807165945,0.04110460677017057,14.0,131.0,185.0,69.0,9.0,5.0,29.333333333333307,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,30,20261352,1,0.9502,170.4483060691226,,163,0.0,coverage_reached,0.0,49.80913099003957,,,6.889570713043213,547.7545776367188,14.95705509185791,102.17211151123047,0.03938344120979309,0.5387594103813171,6.889570713043213,6.889570713043213,0.0,0.0,14.95705509185791,14.95705509185791,0.0,0.0,0.0,4.239264011383057,2.4187817573547363,154.40830606912266,-3.2600000000000025,0.0,-0.7000000000000003,0.0,20.0,1491.0,369.0,47.46000403000322,11.745634800181893,2.3491269600363758,147.1260124930099,7.282293576112774,0.04716257668711662,0.0,0.0,8.0,36.0,6.0,0.0,14.0,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,31,20261353,0,0.9416,137.05184675446506,,600,0.21963394342762063,max_episode_steps,1.0,52.76941293154885,,,8.793333053588867,339.1833190917969,13.96833324432373,43.37044906616211,0.013514739461243153,0.16517667472362518,8.793333053588867,8.793333053588867,0.0,0.0,13.96833324432373,13.926666259765625,0.0416666679084301,0.03500000014901161,0.03500000014901161,3.7883334159851074,1.6835060119628906,163.5851800878014,-11.999999999999833,-3.2000000000000015,-3.333333333333329,-8.0,0.0,1582.0,379.0,50.35662399427568,12.063944686365677,2.412788937273136,156.10553438225455,7.479645705546721,0.04572324767764514,32.0,346.0,437.0,132.0,34.0,17.0,66.66666666666673,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,32,20261354,1,0.95,170.44693738014126,,247,0.09274193548387097,coverage_reached,0.0,51.04417334843271,,,3.0161943435668945,455.388671875,8.485830307006836,211.12551879882812,0.02715580351650715,0.4969957768917084,3.0161943435668945,3.0161943435668945,0.0,0.0,8.485830307006836,8.461538314819336,0.024291498586535454,0.024291498586535454,0.024291498586535454,4.801619529724121,3.370917797088623,158.23693738014134,-4.939999999999983,-1.5000000000000002,-1.3499999999999992,0.0,20.0,1534.0,348.0,48.828736540593496,11.077184039195918,2.215436807839183,151.3690832758398,6.86785410430147,0.043402344724370184,15.0,68.0,92.0,56.0,5.0,10.0,26.99999999999997,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,33,20261355,1,0.9521,152.43626459871962,,541,0.3173431734317343,coverage_reached,0.0,49.217074601737735,,,6.103511810302734,428.5748596191406,12.532347679138184,74.5268325805664,0.015051492489874363,0.15002991259098053,6.103511810302734,6.103511810302734,0.0,0.0,12.532347679138184,12.532347679138184,0.0,0.0,0.0,3.4085028171539307,2.101389169692993,152.57293126538693,-10.819999999999858,-5.1999999999999975,-4.116666666666661,0.0,20.0,1478.0,341.0,47.04620117796429,10.854367118867264,2.1708734237734544,145.84322365168933,6.729707613697705,0.04410813607554002,52.0,305.0,381.0,158.0,49.0,20.0,82.33333333333331,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,34,20261356,1,0.9555,165.6921369042169,,232,0.06437768240343347,coverage_reached,0.0,49.23617319490872,,,4.215517044067383,407.96551513671875,7.620689868927002,118.58427429199219,0.03273320943117142,0.46191471815109253,4.215517044067383,4.215517044067383,0.0,0.0,7.620689868927002,7.599137783050537,0.021551724523305893,0.021551724523305893,0.021551724523305893,3.655172348022461,1.9549157619476318,152.63213690421708,-4.639999999999989,-0.8999999999999999,-1.4000000000000004,0.0,20.0,1483.0,319.0,47.20535612105615,10.154085369262928,2.0308170738525844,146.3366039752742,6.2955329289430155,0.04124644427204551,9.0,29.0,70.0,60.0,8.0,8.0,27.999999999999996,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,35,20261357,1,0.9529,165.75613854586518,,158,0.018867924528301886,coverage_reached,0.0,48.338539315870456,,,3.303797483444214,388.6582336425781,8.556962013244629,134.33470153808594,0.03610895946621895,0.6937819719314575,3.303797483444214,3.303797483444214,0.0,0.0,8.556962013244629,8.531645774841309,0.025316456332802773,0.018987340852618217,0.018987340852618217,5.879746913909912,2.9682490825653076,149.84947187919832,-3.1600000000000024,-0.2,-0.733333333333334,0.0,20.0,1452.0,333.0,46.21859547388641,10.599719209920227,2.119943841984046,143.27764596904788,6.5718259101505465,0.04385618332674834,2.0,5.0,16.0,40.0,4.0,0.0,14.666666666666675,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,36,20261358,1,0.9506,165.70168639270696,,290,0.15120274914089346,coverage_reached,0.0,49.96828593313145,,,3.6344828605651855,416.92413330078125,10.413793563842773,152.27174377441406,0.025607943534851074,0.3452160954475403,3.6344828605651855,3.6344828605651855,0.0,0.0,10.413793563842773,10.344827651977539,0.06896551698446274,0.031034482643008232,0.031034482643008232,5.403448104858398,3.6055171489715576,154.90168639270755,-5.799999999999964,-1.8000000000000005,-1.5999999999999996,0.0,20.0,1504.0,329.0,47.87380688204215,10.472395255446717,2.0944790510893436,148.4088013343306,6.492885058376967,0.04191616766467068,18.0,88.0,133.0,70.0,12.0,7.0,31.999999999999968,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,37,20261359,1,0.9536,154.70613630931155,,441,0.12669683257918551,coverage_reached,0.0,46.97617300300386,,,5.417233467102051,451.25396728515625,8.204081535339355,90.15892791748047,0.01438186690211296,0.1986917406320572,5.417233467102051,5.417233467102051,0.0,0.0,8.204081535339355,8.204081535339355,0.0,0.0,0.0,2.5260770320892334,1.5924818515777588,145.6261363093118,-8.8199999999999,-0.7,-1.4,0.0,20.0,1418.0,289.0,45.13634186086154,9.199155710711553,1.8398311421423108,139.92265976867068,5.703476540641167,0.039165198536387086,7.0,257.0,299.0,69.0,9.0,3.0,27.99999999999998,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,38,20261360,0,0.947,124.45260233362275,,600,0.2113144758735441,max_episode_steps,1.0,48.10299000009447,,,6.026666641235352,429.02166748046875,11.518333435058594,79.92494201660156,0.011164020746946335,0.169064000248909,6.026666641235352,6.026666641235352,0.0,0.0,11.518333435058594,11.518333435058594,0.0,0.0,0.0,3.5233333110809326,1.9761625528335571,149.11926900029295,-11.999999999999833,-2.2000000000000006,-2.4666666666666655,-8.0,0.0,1444.0,336.0,45.96394756493937,10.695212175775378,2.1390424351550736,142.48823745131196,6.6310315489807365,0.04446797247220761,22.0,376.0,437.0,96.0,18.0,17.0,49.33333333333334,,,,,,,,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
