method_id,episode_idx,episode_seed,episode_reward,episode_length,final_coverage,success,repeat_visit_ratio,done_reason,accessible_block_count,total_accessible_unknown_area,total_frontier_cluster_count,mean_block_area,local_frontier_coverage,local_frontier_block_area_mean,value_total_block_count_before_cap,value_packed_block_count,value_truncated_block_count,value_block_cap_hit_flag,value_total_entry_count_before_cap,value_packed_entry_count,value_truncated_entry_count,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,info_reward_sum,step_penalty_sum,recent_revisit_penalty_sum,turn_penalty_sum,timeout_penalty_sum,terminal_bonus_sum,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,obstacle_info_gain_sum,weighted_obstacle_info_gain_sum,weighted_info_gain_sum,empty_info_reward_sum,obstacle_info_reward_sum,obstacle_info_contribution_ratio,recent_revisit_trigger_count,stall_trigger_count,zero_info_step_count,turn_ge_90_count,turn_135_count,turn_180_count,turn_penalty_weight_sum,timeout_flag,group,display_name,checkpoint_path
R2,1,20261323,164.00998653541257,258,0.9529,1,0.09266409266409266,coverage_reached,4.604650974273682,468.60076904296875,8.484496116638184,123.73141479492188,0.02810736931860447,0.6322999596595764,4.604650974273682,4.604650974273682,0.0,0.0,8.484496116638184,8.484496116638184,0.0,0.0,0.0,4.643410682678223,2.415788412094116,151.05331986874543,-5.159999999999978,0.0,-1.883333333333333,0.0,20.0,1476.0,274.0,46.9825392007275,8.721690881435865,1.7443381762871741,48.7268773770147,145.64587152225525,5.407448346490238,0.03579827541154953,12.0,61.0,113.0,86.0,19.0,4.0,37.66666666666667,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,2,20261324,160.59668303787745,276,0.9512,1,0.1371841155234657,coverage_reached,6.409420490264893,494.0362243652344,13.836956977844238,97.9204330444336,0.030768346041440964,0.3449734151363373,6.409420490264893,6.409420490264893,0.0,0.0,13.836956977844238,13.833333015441895,0.0036231884732842445,0.0036231884732842445,0.0036231884732842445,4.3152174949646,2.578791856765747,148.56668303787765,-5.51999999999997,0.0,-2.4499999999999984,0.0,20.0,1448.0,288.0,46.09127151941288,9.167324722093179,1.8334649444186344,47.92473646383152,142.88294171017992,5.683741327697774,0.03825717321997881,26.0,57.0,122.0,88.0,15.0,22.0,49.000000000000036,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,3,20261325,155.9176929592985,316,0.9531,1,0.08517350157728706,coverage_reached,4.7848100662231445,435.2025451660156,11.069620132446289,102.02397155761719,0.02312781661748886,0.31364789605140686,4.7848100662231445,4.7848100662231445,0.0,0.0,11.069620132446289,10.968354225158691,0.10126582533121109,0.050632912665605545,0.050632912665605545,4.579113960266113,2.4875001907348633,143.7710262926326,-6.319999999999953,0.0,-1.5333333333333328,0.0,20.0,1391.0,330.0,44.27690516816532,10.504226244065102,2.1008452488130187,46.37775041697832,137.25840602131242,6.5126202713203645,0.04529855868222378,2.0,124.0,151.0,78.0,10.0,2.0,30.666666666666625,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,4,20261326,161.37375322580226,174,0.9527,1,0.017142857142857144,coverage_reached,7.074712753295898,424.89654541015625,12.574712753295898,64.4930191040039,0.04872677102684975,0.49592968821525574,7.074712753295898,7.074712753295898,0.0,0.0,12.574712753295898,12.55747127532959,0.017241379246115685,0.017241379246115685,0.017241379246115685,4.666666507720947,1.9555742740631104,145.8037532258024,-3.4800000000000026,0.0,-0.9500000000000007,0.0,20.0,1412.0,328.0,44.94535592915124,10.440564266828334,2.0881128533656668,47.03346878251691,139.33060338036884,6.47314984543357,0.04439631835408773,2.0,4.0,16.0,48.0,7.0,1.0,18.999999999999996,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,5,20261327,159.80841273097226,396,0.9591,1,0.14105793450881612,coverage_reached,4.53787899017334,418.38385009765625,10.71212100982666,103.11582946777344,0.016737669706344604,0.4055868685245514,4.53787899017334,4.53787899017334,0.0,0.0,10.71212100982666,10.71212100982666,0.0,0.0,0.0,3.8813130855560303,2.530790328979492,149.92841273097193,-7.919999999999919,0.0,-2.1999999999999993,0.0,20.0,1448.0,357.0,46.09127151941293,11.363662936761335,2.272732587352266,48.36400410676524,142.8829417101799,7.04547102079203,0.04699223377649079,14.0,144.0,219.0,94.0,18.0,10.0,43.99999999999999,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,6,20261328,163.37065484372698,175,0.9518,1,0.08522727272727272,coverage_reached,6.5428571701049805,447.6000061035156,10.874285697937012,85.90463256835938,0.04514415189623833,0.6004831194877625,6.5428571701049805,6.5428571701049805,0.0,0.0,10.874285697937012,10.834285736083984,0.03999999910593033,0.03999999910593033,0.03999999910593033,4.2228569984436035,1.8728697299957275,148.2706548437267,-3.5000000000000027,0.0,-1.4,0.0,20.0,1435.0,338.0,45.67746866737395,10.758874153012126,2.151774830602425,47.829243497976364,141.6001528688593,6.670501974867519,0.04498868627711967,15.0,0.0,26.0,57.0,7.0,10.0,27.99999999999997,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,7,20261329,157.28196162455637,323,0.95,1,0.05246913580246913,coverage_reached,7.176470756530762,346.5015563964844,13.504644393920898,54.31616973876953,0.02126464620232582,0.2283516228199005,7.176470756530762,7.176470756530762,0.0,0.0,13.504644393920898,13.492259979248047,0.012383900582790375,0.012383900582790375,0.012383900582790375,3.75232195854187,2.010443925857544,145.19196162455708,-6.45999999999995,0.0,-1.4500000000000002,0.0,20.0,1406.0,327.0,44.75436999744104,10.408733278209969,2.0817466556419917,46.83611665308298,138.73854699206709,6.453414632490179,0.044447464999320396,1.0,100.0,160.0,79.0,8.0,0.0,28.99999999999997,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,8,20261330,172.82346307605326,155,0.9546,1,0.0,coverage_reached,4.587096691131592,581.3290405273438,10.419354438781738,160.46701049804688,0.04040670022368431,0.5632917881011963,4.587096691131592,4.587096691131592,0.0,0.0,10.419354438781738,10.33548355102539,0.08387096971273422,0.05161290243268013,0.05161290243268013,5.4193549156188965,2.897273540496826,156.7567964093866,-3.1000000000000023,0.0,-0.8333333333333341,0.0,20.0,1523.0,328.0,48.47859566579133,10.440564266828334,2.0881128533656685,50.56670851915698,150.2836465639531,6.4731498454335705,0.04129422132695457,0.0,0.0,3.0,45.0,5.0,0.0,16.666666666666675,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,9,20261331,166.56441108932393,254,0.9508,1,0.08235294117647059,coverage_reached,4.559055328369141,487.7480163574219,11.263779640197754,114.30496215820312,0.029005303978919983,0.48133960366249084,4.559055328369141,4.559055328369141,0.0,0.0,11.263779640197754,11.16535472869873,0.09842519462108612,0.06692913174629211,0.06692913174629211,5.539370059967041,2.7147481441497803,152.71107775599066,-5.07999999999998,0.0,-1.0666666666666675,0.0,20.0,1480.0,338.0,47.10986315520105,10.758874153012123,2.1517748306024265,49.26163798580347,146.04057578112315,6.6705019748675225,0.04368053760661673,2.0,57.0,102.0,52.0,12.0,0.0,21.33333333333333,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
R2,10,20261332,159.7885835375264,375,0.9557,1,0.14893617021276595,coverage_reached,3.384000062942505,522.4373168945312,7.519999980926514,161.8009033203125,0.020178383216261864,0.25132766366004944,3.384000062942505,3.384000062942505,0.0,0.0,7.519999980926514,7.519999980926514,0.0,0.0,0.0,3.309333324432373,2.28328275680542,148.92191687085864,-7.499999999999928,0.0,-1.6333333333333322,0.0,20.0,1440.0,346.0,45.83662361046584,11.013522061959161,2.202704412391832,48.039328022857674,142.09353319244408,6.828383678414681,0.045852107076596926,11.0,156.0,210.0,72.0,18.0,4.0,32.66666666666664,0.0,R,no_revisit_penalty,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\R2_ablation_no_revisit_penalty.pt
