method_id,episode_idx,episode_seed,episode_reward,episode_length,final_coverage,success,repeat_visit_ratio,done_reason,accessible_block_count,total_accessible_unknown_area,total_frontier_cluster_count,mean_block_area,local_frontier_coverage,local_frontier_block_area_mean,value_total_block_count_before_cap,value_packed_block_count,value_truncated_block_count,value_block_cap_hit_flag,value_total_entry_count_before_cap,value_packed_entry_count,value_truncated_entry_count,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,info_reward_sum,step_penalty_sum,recent_revisit_penalty_sum,turn_penalty_sum,timeout_penalty_sum,terminal_bonus_sum,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,obstacle_info_gain_sum,weighted_obstacle_info_gain_sum,weighted_info_gain_sum,empty_info_reward_sum,obstacle_info_reward_sum,obstacle_info_contribution_ratio,recent_revisit_trigger_count,stall_trigger_count,zero_info_step_count,turn_ge_90_count,turn_135_count,turn_180_count,turn_penalty_weight_sum,timeout_flag,group,display_name,checkpoint_path
E,1,20261323,151.5063414247706,392,0.951,1,0.356234096692112,coverage_reached,3.5,487.3341979980469,9.862244606018066,151.8120880126953,0.027407560497522354,0.3422412574291229,3.5,3.5,0.0,0.0,9.862244606018066,9.785714149475098,0.07653061300516129,0.048469386994838715,0.048469386994838715,5.035714149475098,3.1396260261535645,150.57967475810403,-7.839999999999921,-6.399999999999993,-4.833333333333324,0.0,20.0,1471.0,275.0,46.823384257635595,8.75352187005424,1.7507043740108488,48.57408863164646,145.15249119867036,5.427183559433634,0.03604193971166451,64.0,178.0,233.0,157.0,41.0,46.0,96.66666666666654,0.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,2,20261324,148.061293316242,394,0.9502,1,0.2607594936708861,coverage_reached,5.2208123207092285,426.9365539550781,11.789340019226074,99.74493408203125,0.024275701493024826,0.3680616021156311,5.2208123207092285,5.2208123207092285,0.0,0.0,11.789340019226074,11.708122253417969,0.08121827244758606,0.0710659921169281,0.0710659921169281,5.304568290710449,2.5294487476348877,147.97462664957587,-7.87999999999992,-6.999999999999991,-5.0333333333333234,0.0,20.0,1441.0,293.0,45.868454599084224,9.32647966518507,1.8652959330370136,47.73375053212128,142.1922092571612,5.782417392414743,0.039077087223259525,70.0,148.0,235.0,154.0,34.0,57.0,100.6666666666666,0.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,3,20261325,47.45588196704752,600,0.8969,0,0.7537437603993344,max_episode_steps,5.2133331298828125,449.0583190917969,13.520000457763672,101.9306411743164,0.03084278479218483,0.3861207664012909,5.2133331298828125,5.2133331298828125,0.0,0.0,13.520000457763672,13.520000457763672,0.0,0.0,0.0,5.860000133514404,2.750527858734131,135.95588196704833,-11.999999999999833,-45.300000000000374,-23.200000000000195,-8.0,0.0,1322.0,279.0,42.08056695349712,8.880845824527759,1.7761691649055522,43.85673611840268,130.44975755584107,5.506124411207214,0.0404993467847293,453.0,427.0,457.0,489.0,19.0,442.0,464.0,1.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,4,20261326,149.4109173942304,315,0.9517,1,0.20569620253164558,coverage_reached,5.599999904632568,321.5777893066406,10.84761905670166,69.88904571533203,0.0380016565322876,0.3729962408542633,5.599999904632568,5.599999904632568,0.0,0.0,10.84761905670166,10.7619047164917,0.08571428805589676,0.0476190485060215,0.0476190485060215,4.1587300300598145,2.286724805831909,144.02758406089674,-6.299999999999954,-4.699999999999999,-3.6166666666666614,0.0,20.0,1390.0,348.0,44.24507417954694,11.077184039195926,2.2154368078391853,46.46051098738611,137.1597299565954,6.867854104301475,0.047684297067689826,47.0,45.0,132.0,131.0,36.0,25.0,72.3333333333333,0.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,5,20261327,74.34255534337457,600,0.9453,0,0.6156405990016639,max_episode_steps,7.925000190734863,371.836669921875,13.103333473205566,50.93643569946289,0.026757366955280304,0.3604874610900879,7.925000190734863,7.925000190734863,0.0,0.0,13.103333473205566,13.103333473205566,0.0,0.0,0.0,5.329999923706055,1.6398223638534546,148.6258886767079,-11.999999999999833,-35.20000000000023,-19.08333333333347,-8.0,0.0,1439.0,336.0,45.8047926218475,10.695212175775374,2.1390424351550745,47.94383505700257,141.99485712772727,6.631031548980734,0.04461558889921659,352.0,337.0,415.0,437.0,48.0,330.0,381.66666666666674,1.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,6,20261328,160.5557797783052,233,0.9569,1,0.09401709401709402,coverage_reached,6.244635105133057,427.7639465332031,11.583690643310547,70.20027923583984,0.03584323450922966,0.4496290981769562,6.244635105133057,6.244635105133057,0.0,0.0,11.583690643310547,11.553647994995117,0.030042918398976326,0.030042918398976326,0.030042918398976326,4.141631126403809,1.8857567310333252,148.88244644497198,-4.659999999999989,-1.6000000000000003,-2.066666666666667,0.0,20.0,1440.0,344.0,45.83662361046586,10.949860084722408,2.1899720169444814,48.02659562741036,142.09353319244414,6.788913252527894,0.0455991516436904,16.0,27.0,61.0,79.0,19.0,13.0,41.33333333333332,0.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,7,20261329,149.050793577928,388,0.9504,1,0.18508997429305912,coverage_reached,5.505154609680176,433.9278259277344,12.043814659118652,82.88212585449219,0.025977743789553642,0.29586905241012573,5.505154609680176,5.505154609680176,0.0,0.0,12.043814659118652,12.043814659118652,0.0,0.0,0.0,3.729381561279297,2.239847183227539,145.52746024459483,-7.7599999999999225,-5.099999999999998,-3.6166666666666614,0.0,20.0,1410.0,324.0,44.881693951914464,10.313240312354823,2.0626480624709638,46.94434201438544,139.1332512509349,6.3942089936599915,0.04393816110659075,51.0,108.0,194.0,126.0,43.0,24.0,72.33333333333339,0.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,8,20261330,153.2444282437771,529,0.9556,1,0.22830188679245284,coverage_reached,5.289225101470947,518.7693481445312,11.453685760498047,118.68936157226562,0.01764335110783577,0.26875174045562744,5.289225101470947,5.289225101470947,0.0,0.0,11.453685760498047,11.446125030517578,0.007561436854302883,0.005671077407896519,0.005671077407896519,4.623818397521973,2.447751522064209,155.69109491044333,-10.579999999999863,-6.8999999999999915,-4.966666666666657,0.0,20.0,1509.0,344.0,48.03296182513404,10.949860084722406,2.1899720169444796,50.222933842078504,148.90218165791543,6.788913252527893,0.043605019647610634,69.0,264.0,356.0,168.0,40.0,45.0,99.33333333333337,0.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,9,20261331,159.50070407053136,376,0.9536,1,0.14588859416445624,coverage_reached,4.382978916168213,411.5106506347656,11.018616676330566,101.744140625,0.025094080716371536,0.3169124722480774,4.382978916168213,4.382978916168213,0.0,0.0,11.018616676330566,11.002659797668457,0.01595744676887989,0.013297872617840767,0.013297872617840767,4.718085289001465,2.624911308288574,152.98737073719818,-7.519999999999928,-3.1000000000000014,-2.866666666666664,0.0,20.0,1482.0,342.0,47.173525132437774,10.886198107485646,2.1772396214971286,49.35076475393488,146.23792791055718,6.749442826641102,0.04411764705882354,31.0,111.0,191.0,111.0,25.0,18.0,57.33333333333338,0.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
E,10,20261332,46.78429100815481,600,0.8336,0,0.7104825291181365,max_episode_steps,4.59499979019165,604.0549926757812,12.723333358764648,138.2577667236328,0.022581256926059723,0.28804585337638855,4.59499979019165,4.59499979019165,0.0,0.0,12.723333358764648,12.723333358764648,0.0,0.0,0.0,3.8949999809265137,2.78719425201416,131.85095767482218,-11.999999999999833,-42.500000000000334,-22.56666666666685,-8.0,0.0,1290.0,231.0,41.061975317709,7.352958370845563,1.4705916741691138,42.532566991878106,127.29212348489789,4.558834189924256,0.034575662325999144,425.0,408.0,439.0,489.0,31.0,417.0,451.33333333333337,1.0,E,no_semantic_dual_state_split,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\ablations\E_ablation_no_semantic_dual_state_split.pt
