method_label,method_id,method_name,run_stage,checkpoint_used,checkpoint_path,checkpoint_env_steps,checkpoint_train_episode_idx,episode_index,seed,episode_seed,map_fingerprint,episode_reward,episode_length,final_coverage,success,repeat_visit_ratio,done_reason,timeout_flag,zero_info_step_count,stall_trigger_count,recent_revisit_trigger_count,turn_ge_90_count,turn_135_count,turn_180_count,accessible_block_count,collision_count,coverage_gain_per_step,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,empty_info_reward_sum,info_reward_sum,invalid_action_count,local_frontier_block_area_mean,local_frontier_coverage,mean_block_area,obstacle_info_contribution_ratio,obstacle_info_gain_sum,obstacle_info_reward_sum,policy_fallback_info_gain_count,policy_frontier_decision_count,policy_no_valid_action_count,policy_safe_fallback_count,recent_revisit_penalty_sum,recent_revisit_rate,stall_rate,step_penalty_sum,terminal_bonus_sum,timeout_penalty_sum,timeout_rate,total_accessible_unknown_area,total_frontier_cluster_count,turn_burden_rate,turn_penalty_sum,turn_penalty_weight_sum,value_block_cap_hit_flag,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,value_packed_block_count,value_packed_entry_count,value_total_block_count_before_cap,value_total_entry_count_before_cap,value_truncated_block_count,value_truncated_entry_count,weighted_info_gain_per_step,weighted_info_gain_sum,weighted_obstacle_info_gain_sum,zero_info_rate
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,31,20261354,20261354,5304bfa7fbced6a3,171.38832322357544,222,0.9559,1,0.02242152466367713,coverage_reached,0.0,41.0,12.0,5.0,37.0,3.0,4.0,2.855855941772461,0,0.004305855855855856,1520.0,375.0,48.38310269993622,149.98761836980214,157.38832322357518,0,,,161.57200622558594,0.04702194357366776,11.936620731892159,7.40070485377314,0,222,0,0,-0.6,0.02252252252252252,0.05405405405405406,-4.439999999999993,20.0,0.0,0.0,423.8558654785156,5.144144058227539,0.07207207207207209,-0.9600000000000004,16.000000000000004,0.0,0.0,0.0,2.472972869873047,1.9265016317367554,2.855855941772461,5.144144058227539,2.855855941772461,5.144144058227539,0.0,0.0,0.22869561642484076,50.77042684631465,2.3873241463784316,0.18468468468468469
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,32,20261355,20261355,e4ac162df1f9f153,-80.9123458000785,600,0.3433,0,0.9234608985024958,max_episode_steps,1.0,563.0,549.0,555.0,563.0,1.0,555.0,2.991666555404663,0,0.0005721666666666667,397.0,101.0,12.636902481496493,39.17439769263914,41.16765419992202,0,,,177.90724182128906,0.04841802492809202,3.2149298504562847,1.993256507282897,0,600,0,0,-66.5999999999995,0.925,0.915,-11.999999999999833,0.0,-10.0,1.0,530.489990234375,7.076666831970215,0.93,-33.479999999999755,558.0,0.0,0.0,0.0,3.1516666412353516,2.3788888454437256,2.991666555404663,7.076666831970215,2.991666555404663,7.076666831970215,0.0,0.0,0.02213314741931291,13.279888451587746,0.6429859700912574,0.9383333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,33,20261356,20261356,40f4fb64bdaa5546,-90.49066757034223,600,0.2972,0,0.9417637271214643,max_episode_steps,1.0,573.0,562.0,566.0,575.0,1.0,566.0,1.9850000143051147,0,0.0004953333333333334,330.0,52.0,10.504226244065094,32.563101356601805,33.58933242965835,0,,,174.8119354248047,0.03055229142185662,1.6552114081557112,1.0262310730565412,0,600,0,0,-67.91999999999955,0.9433333333333334,0.9366666666666666,-11.999999999999833,0.0,-10.0,1.0,344.9416809082031,6.023333549499512,0.948888888888889,-34.15999999999978,569.3333333333334,0.0,0.0,0.0,5.0283331871032715,3.058333396911621,1.9850000143051147,6.023333549499512,1.9850000143051147,6.023333549499512,0.0,0.0,0.018058780876160384,10.83526852569623,0.33104228163114224,0.955
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,34,20261357,20261357,a0e7a9d772eb1e81,162.36986048255693,200,0.9506,1,0.029850746268656716,coverage_reached,0.0,38.0,6.0,6.0,49.0,3.0,5.0,2.509999990463257,0,0.004753,1434.0,346.0,45.64563767875561,141.50147680414244,148.329860482557,0,,,219.84523010253906,0.04603512506652474,11.013522061959161,6.828383678414683,0,200,0,0,-0.72,0.03,0.03,-4.000000000000003,20.0,0.0,0.0,418.7099914550781,5.869999885559082,0.10333333333333332,-1.2400000000000007,20.666666666666664,0.0,0.0,0.0,3.690000057220459,2.9920835494995117,2.509999990463257,5.869999885559082,2.509999990463257,5.869999885559082,0.0,0.0,0.23924171045573714,47.84834209114743,2.2027044123918342,0.19
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,35,20261358,20261358,701a50d39da2f9e7,-26.06942345827023,600,0.5824,0,0.8519134775374376,max_episode_steps,1.0,516.0,508.0,512.0,536.0,4.0,512.0,2.940000057220459,0,0.0009706666666666667,864.0,172.0,27.501974166279503,85.25611991546656,88.65057654173042,0,,,189.9663848876953,0.038290293855743514,5.474930042361196,3.3944566262639437,0,600,0,0,-61.43999999999946,0.8533333333333334,0.8466666666666667,-11.999999999999833,0.0,-10.0,1.0,549.9033203125,7.9666666984558105,0.8688888888888887,-31.279999999999717,521.3333333333333,0.0,0.0,0.0,6.0,2.7612500190734863,2.940000057220459,7.9666666984558105,2.940000057220459,7.9666666984558105,0.0,0.0,0.04766160029125294,28.59696017475176,1.0949860084722403,0.86
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,36,20261359,20261359,ef7b31d03c0e0430,159.2359334304064,226,0.9513,1,0.013215859030837005,coverage_reached,0.0,67.0,19.0,2.0,37.0,6.0,1.0,2.8362832069396973,0,0.00420929203539823,1410.0,292.0,44.881693951914464,139.13325125093482,144.8959334304062,0,,,184.24977111816406,0.03977117951511854,9.294648676566686,5.76268217947135,0,226,0,0,-0.24,0.008849557522123894,0.084070796460177,-4.519999999999992,20.0,0.0,0.0,495.1017761230469,5.194690227508545,0.06637168141592921,-0.9000000000000005,15.000000000000002,0.0,0.0,0.0,2.8318583965301514,1.8629792928695679,2.8362832069396973,5.194690227508545,2.8362832069396973,5.194690227508545,0.0,0.0,0.20681691897003468,46.74062368722784,1.8589297353133378,0.29646017699115046
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,37,20261360,20261360,a74a3568ec6ded39,-26.168326266004826,600,0.5158,0,0.8469217970049917,max_episode_steps,1.0,528.0,502.0,507.0,266.0,1.0,254.0,2.011666774749756,0,0.0008596666666666667,701.0,152.0,22.31352302148372,69.17192136659956,72.1716737339956,0,,,321.3450012207031,0.04156412359857805,4.838310269993615,2.9997523673960425,0,600,0,0,-60.83999999999947,0.845,0.8366666666666667,-11.999999999999833,0.0,-10.0,1.0,634.1716918945312,4.168333530426025,0.4305555555555555,-15.500000000000039,258.3333333333333,0.0,0.0,0.0,3.059999942779541,2.121666669845581,2.011666774749756,4.168333530426025,2.011666774749756,4.168333530426025,0.0,0.0,0.0388019751258041,23.28118507548246,0.9676620539987235,0.88
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,38,20261361,20261361,99b33951749dfcda,-35.957277562571534,600,0.5201,0,0.8818635607321131,max_episode_steps,1.0,539.0,528.0,530.0,546.0,1.0,530.0,2.0433332920074463,0,0.0008668333333333334,799.0,149.0,25.432959906084882,78.84217570886314,81.78272243742896,0,,,256.49029541015625,0.03595559845559845,4.74281730413848,2.940546728565859,0,600,0,0,-63.59999999999941,0.8833333333333333,0.88,-11.999999999999833,0.0,-10.0,1.0,518.683349609375,10.736666679382324,0.8927777777777777,-32.13999999999971,535.6666666666666,0.0,0.9150000214576721,0.9150000214576721,8.693333625793457,5.297500133514404,2.0433332920074463,9.8100004196167,2.0433332920074463,10.736666679382324,0.0,0.9266666769981384,0.043969205611520956,26.381523366912575,0.9485634608276966,0.8983333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,39,20261362,20261362,d234d6692c9f915b,-39.853143896381496,600,0.5342,0,0.9001663893510815,max_episode_steps,1.0,545.0,535.0,541.0,283.0,1.0,271.0,3.866666555404663,0,0.0008903333333333334,622.0,112.0,19.798874920631775,61.37651225395852,63.58685610361876,0,,,128.08206176757812,0.03476101800124146,3.565070725258454,2.2103438496602426,0,600,0,0,-64.91999999999943,0.9016666666666666,0.8916666666666667,-11.999999999999833,0.0,-10.0,1.0,481.7966613769531,7.9683332443237305,0.45888888888888885,-16.52000000000003,275.3333333333333,0.0,0.0,0.0,3.1600000858306885,2.1448333263397217,3.866666555404663,7.9683332443237305,3.866666555404663,7.9683332443237305,0.0,0.0,0.03418648177613912,20.511889065683473,0.7130141450516913,0.9083333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,40,20261363,20261363,ee7a0b65643f6f72,-115.21901320471856,600,0.1916,0,0.956738768718802,max_episode_steps,1.0,584.0,568.0,575.0,578.0,1.0,575.0,2.988333225250244,0,0.0003193333333333333,95.0,50.0,3.0239439187460113,9.374226148112639,10.360986795282388,0,,,95.72777557373047,0.09523809523809522,1.5915494309189533,0.9867606471697512,0,600,0,0,-68.99999999999959,0.9583333333333334,0.9466666666666667,-11.999999999999833,0.0,-10.0,1.0,285.5566711425781,4.081666469573975,0.9605555555555554,-34.5799999999998,576.3333333333333,0.0,0.0,0.0,2.065000057220459,1.3731943368911743,2.988333225250244,4.081666469573975,2.988333225250244,4.081666469573975,0.0,0.0,0.005570423008216336,3.342253804929802,0.3183098861837907,0.9733333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,41,20261364,20261364,307f2821bac19af6,48.697346873085536,600,0.8403,0,0.7304492512479202,max_episode_steps,1.0,452.0,434.0,439.0,249.0,5.0,222.0,3.7816667556762695,0,0.0014005,1332.0,299.0,42.39887683968092,131.43651820301085,137.33734687308592,0,,,128.3762969970703,0.042965943382669944,9.517465596895342,5.900828670075115,0,600,0,0,-52.679999999999644,0.7316666666666667,0.7233333333333334,-11.999999999999833,0.0,-10.0,1.0,472.5533447265625,9.123332977294922,0.3877777777777778,-13.960000000000026,232.66666666666666,0.0,0.0,0.0,4.053333282470703,2.468388795852661,3.7816667556762695,9.123332977294922,3.7816667556762695,9.123332977294922,0.0,0.0,0.07383728326510004,44.30236995906002,1.903493119379068,0.7533333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,42,20261365,20261365,3f2cf76604d014f3,-78.47612143668138,600,0.2727,0,0.9517470881863561,max_episode_steps,1.0,576.0,568.0,572.0,294.0,0.0,287.0,2.986666679382324,0,0.0004545,288.0,56.0,9.16732472209317,28.418706638488832,29.523878563318945,0,,,142.09429931640625,0.03743315508021391,1.7825353626292275,1.1051719248301213,0,600,0,0,-68.63999999999957,0.9533333333333334,0.9466666666666667,-11.999999999999833,0.0,-10.0,1.0,423.4716796875,7.973333358764648,0.48222222222222216,-17.360000000000014,289.3333333333333,0.0,0.0,0.0,3.986666679382324,2.676666736602783,2.986666679382324,7.973333358764648,2.986666679382324,7.973333358764648,0.0,0.0,0.015873052991031696,9.523831794619017,0.35650707252584557,0.96
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,43,20261366,20261366,1ec6ebff4bd82adc,167.51704404199072,219,0.9546,1,0.04090909090909091,coverage_reached,0.0,46.0,4.0,7.0,40.0,7.0,2.0,2.3196346759796143,0,0.004358904109589041,1485.0,366.0,47.269018098292904,146.53395610470807,153.7570440419905,0,,,225.7933807373047,0.04697728147862922,11.650141834326748,7.223087937282586,0,219,0,0,-0.84,0.0319634703196347,0.0182648401826484,-4.379999999999995,20.0,0.0,0.0,446.9862976074219,6.529680252075195,0.0776255707762557,-1.0200000000000005,17.0,0.0,0.0,0.0,4.301369667053223,3.165905714035034,2.3196346759796143,6.529680252075195,2.3196346759796143,6.529680252075195,0.0,0.0,0.2264796642244669,49.599046465158246,2.3300283668653483,0.2100456621004566
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,44,20261367,20261367,4e8ddabd80a4ce20,31.0238807772371,600,0.7809,0,0.7554076539101497,max_episode_steps,1.0,461.0,446.0,454.0,264.0,0.0,229.0,1.9199999570846558,0,0.0013015000000000001,1184.0,259.0,37.68789052416083,116.83246062489854,121.9438807772378,0,,,318.430419921875,0.04191616766467066,8.244226052160178,5.111420152339312,0,600,0,0,-54.479999999999606,0.7566666666666667,0.7433333333333333,-11.999999999999833,0.0,-10.0,1.0,586.7216796875,5.590000152587891,0.40111111111111114,-14.44000000000003,240.66666666666669,0.0,0.0,0.0,4.659999847412109,2.9936113357543945,1.9199999570846558,5.590000152587891,1.9199999570846558,5.590000152587891,0.0,0.0,0.0655612262243214,39.336735734592835,1.6488452104320357,0.7683333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,45,20261368,20261368,23bd65344d50de61,-70.33852540977706,600,0.423,0,0.8985024958402662,max_episode_steps,1.0,549.0,536.0,540.0,550.0,1.0,540.0,3.0199999809265137,0,0.000705,474.0,117.0,15.087888605111678,46.772454675846234,49.08147459022342,0,,,104.7798080444336,0.0470446320868516,3.7242256683503494,2.3090199143772177,0,600,0,0,-64.79999999999943,0.9,0.8933333333333333,-11.999999999999833,0.0,-10.0,1.0,315.9700012207031,7.00166654586792,0.9061111111111112,-32.61999999999973,543.6666666666667,0.0,0.0,0.0,3.9733333587646484,2.3194446563720703,3.0199999809265137,7.00166654586792,3.0199999809265137,7.00166654586792,0.0,0.0,0.026387889564636245,15.832733738781748,0.7448451336700703,0.915
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,46,20261369,20261369,f10eb2ae9fe22490,35.17611244519972,600,0.8386,0,0.7520798668885191,max_episode_steps,1.0,466.0,444.0,452.0,473.0,3.0,226.0,1.2966666221618652,0,0.0013976666666666666,1262.0,276.0,40.17070763639438,124.52919367282267,129.97611244519965,0,,,431.04876708984375,0.041907075614940795,8.785352858672631,5.446918772377031,0,600,0,0,-54.23999999999961,0.7533333333333333,0.74,-11.999999999999833,0.0,-10.0,1.0,471.3666687011719,1.7483333349227905,0.5155555555555555,-18.559999999999913,309.3333333333333,0.0,0.0,0.0,1.4166666269302368,1.2276945114135742,1.2966666221618652,1.7483333349227905,1.2966666221618652,1.7483333349227905,0.0,0.0,0.06987963034688154,41.92777820812892,1.757070571734524,0.7766666666666666
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,47,20261370,20261370,342122e051075118,-33.13000449574129,600,0.5467,0,0.8369384359400999,max_episode_steps,1.0,514.0,498.0,503.0,517.0,3.0,503.0,2.0283334255218506,0,0.0009111666666666666,775.0,166.0,24.669016179243748,76.47395015565569,79.74999550425926,0,,,215.4813995361328,0.04107894085622373,5.283944110650923,3.2760453486035748,0,600,0,0,-60.35999999999948,0.8383333333333334,0.83,-11.999999999999833,0.0,-10.0,1.0,432.9483337402344,8.206666946411133,0.8477777777777779,-30.519999999999733,508.6666666666667,0.0,0.0416666679084301,0.0416666679084301,7.136666774749756,4.095555305480957,2.0283334255218506,8.15999984741211,2.0283334255218506,8.206666946411133,0.0,0.046666666865348816,0.04287634166895662,25.72580500137397,1.0567888221301858,0.8566666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,48,20261371,20261371,8579db8cdc093f1f,-98.6813962882276,600,0.1873,0,0.9650582362728786,max_episode_steps,1.0,587.0,574.0,580.0,296.0,1.0,292.0,1.9900000095367432,0,0.00031216666666666665,103.0,19.0,3.2785918276930444,10.163634665848438,10.538603711772943,0,,,97.72166442871094,0.03558052434456929,0.6047887837492023,0.3749690459245055,0,600,0,0,-69.59999999999961,0.9666666666666667,0.9566666666666667,-11.999999999999833,0.0,-10.0,1.0,193.538330078125,2.068333387374878,0.4894444444444444,-17.620000000000008,293.66666666666663,0.0,0.0,0.0,1.0783333778381348,1.0611110925674438,1.9900000095367432,2.068333387374878,1.9900000095367432,2.068333387374878,0.0,0.0,0.005665915974071475,3.399549584442885,0.1209577567498405,0.9783333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,49,20261372,20261372,9e713a992b4667fc,-90.9803408751346,600,0.3016,0,0.940099833610649,max_episode_steps,1.0,572.0,559.0,565.0,571.0,1.0,564.0,2.991666555404663,0,0.0005026666666666667,319.0,68.0,10.154085369262921,31.47766464471507,32.819659124865936,0,,,130.3673553466797,0.04088995790739625,2.1645072260497757,1.3419944801508612,0,600,0,0,-67.79999999999954,0.9416666666666667,0.9316666666666666,-11.999999999999833,0.0,-10.0,1.0,389.36334228515625,8.0,0.9444444444444445,-33.99999999999978,566.6666666666667,0.0,0.0,0.0,4.045000076293945,2.6794440746307373,2.991666555404663,8.0,2.991666555404663,8.0,0.0,0.0,0.017644978024121464,10.586986814472878,0.4329014452099553,0.9533333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,50,20261373,20261373,4e9f95a8cd5bb909,-81.77975983766348,600,0.3696,0,0.9367720465890182,max_episode_steps,1.0,568.0,557.0,563.0,571.0,0.0,563.0,1.0466666221618652,0,0.000616,410.0,64.0,13.050705333535417,40.457186533959806,41.72024016233708,0,,,343.0072326660156,0.030274361400189208,2.03718327157626,1.2630536283772813,0,600,0,0,-67.55999999999953,0.9383333333333334,0.9283333333333333,-11.999999999999833,0.0,-10.0,1.0,347.9549865722656,8.001667022705078,0.9427777777777777,-33.93999999999978,565.6666666666666,0.0,0.011666666716337204,0.011666666716337204,7.87666654586792,7.837777614593506,1.0466666221618652,7.985000133514404,1.0466666221618652,8.001667022705078,0.0,0.01666666753590107,0.022430236646417776,13.458141987850667,0.40743665431525206,0.9466666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,51,20261374,20261374,ed2f58fba5bb07c2,-43.61609086290942,600,0.4472,0,0.8768718801996672,max_episode_steps,1.0,535.0,520.0,527.0,280.0,1.0,265.0,2.9733333587646484,0,0.0007453333333333333,559.0,136.0,17.79352263767389,55.15992017678909,57.84390913709081,0,,,171.56484985351562,0.04640054588877515,4.3290144520995515,2.683988960301723,0,600,0,0,-63.23999999999942,0.8783333333333333,0.8666666666666667,-11.999999999999833,0.0,-10.0,1.0,506.1866760253906,5.133333206176758,0.45055555555555554,-16.220000000000038,270.3333333333333,0.0,0.0,0.0,2.1649999618530273,1.7470279932022095,2.9733333587646484,5.133333206176758,2.9733333587646484,5.133333206176758,0.0,0.0,0.031098875880156338,18.659325528093802,0.865802890419911,0.8916666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,52,20261375,20261375,67827e600143f0b2,26.59828594014309,600,0.7663,0,0.7437603993344426,max_episode_steps,1.0,455.0,442.0,447.0,253.0,5.0,225.0,1.2649999856948853,0,0.0012771666666666667,1128.0,258.0,35.905355161531595,111.30660100074793,116.39828594014378,0,,,267.3783264160156,0.04374364191251275,8.212395063541802,5.09168493939592,0,600,0,0,-53.639999999999624,0.745,0.7366666666666667,-11.999999999999833,0.0,-10.0,1.0,314.625,6.440000057220459,0.3933333333333333,-14.160000000000029,236.0,0.0,0.009999999776482582,0.009999999776482582,6.105000019073486,5.556389331817627,1.2649999856948853,6.429999828338623,1.2649999856948853,6.440000057220459,0.0,0.009999999776482582,0.06257972362373325,37.54783417423995,1.6424790127083602,0.7583333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,53,20261376,20261376,ad56ccdfe2b396a1,-13.389777752723631,600,0.6257,0,0.8053244592346089,max_episode_steps,1.0,497.0,480.0,484.0,501.0,3.0,484.0,1.8916666507720947,0,0.0010428333333333333,929.0,226.0,29.570988426474145,91.67006412206986,96.13022224727713,0,,,211.27471923828125,0.04639704372818725,7.193803427753671,4.460158125207276,0,600,0,0,-58.07999999999953,0.8066666666666666,0.8,-11.999999999999833,0.0,-10.0,1.0,370.22833251953125,8.143333435058594,0.8177777777777777,-29.439999999999756,490.66666666666663,0.0,0.0716666653752327,0.0716666653752327,6.386666774749756,4.549166679382324,1.8916666507720947,8.039999961853027,1.8916666507720947,8.143333435058594,0.0,0.10333333164453506,0.05168291518670817,31.009749112024902,1.438760685550734,0.8283333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,54,20261377,20261377,92829ad0c182e951,-63.65246961638026,600,0.3514,0,0.9317803660565723,max_episode_steps,1.0,561.0,552.0,560.0,290.0,4.0,281.0,1.975000023841858,0,0.0005856666666666666,411.0,107.0,13.0825363221538,40.55586259867678,42.66753038362005,0,,,255.4933319091797,0.04949121184088805,3.4059157821665593,2.111667784943267,0,600,0,0,-67.19999999999952,0.9333333333333333,0.92,-11.999999999999833,0.0,-10.0,1.0,499.92498779296875,7.986666679382324,0.4755555555555555,-17.12000000000002,285.3333333333333,0.0,0.0033333334140479565,0.0033333334140479565,6.961666584014893,4.10277795791626,1.975000023841858,7.983333110809326,1.975000023841858,7.986666679382324,0.0,0.0033333334140479565,0.02293953246431185,13.763719478587111,0.6811831564333122,0.935
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,55,20261378,20261378,165bb426e16227f3,-57.012119057060545,600,0.4567,0,0.8535773710482529,max_episode_steps,1.0,523.0,506.0,513.0,522.0,2.0,513.0,2.055000066757202,0,0.0007611666666666666,550.0,166.0,17.507043740108486,54.271835594336366,57.54788094293989,0,,,325.9958190917969,0.05692729766803838,5.283944110650923,3.276045348603575,0,600,0,0,-61.559999999999455,0.855,0.8433333333333334,-11.999999999999833,0.0,-10.0,1.0,658.780029296875,5.108333110809326,0.861111111111111,-30.999999999999723,516.6666666666666,0.0,0.0,0.0,3.9100000858306885,2.5027222633361816,2.055000066757202,5.108333110809326,2.055000066757202,5.108333110809326,0.0,0.0,0.03093972093706445,18.56383256223867,1.0567888221301858,0.8716666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,56,20261379,20261379,8ba00cf4d8d77783,47.9150876058781,600,0.8786,0,0.7254575707154742,max_episode_steps,1.0,458.0,430.0,436.0,245.0,4.0,220.0,2.758333444595337,0,0.0014643333333333333,1314.0,322.0,41.8259190445501,129.66034903810527,136.01508760587845,0,,,169.539306640625,0.04672083575159609,10.249578335118063,6.354738567773202,0,600,0,0,-52.31999999999965,0.7266666666666667,0.7166666666666667,-11.999999999999833,0.0,-10.0,1.0,407.17999267578125,5.306666851043701,0.3827777777777778,-13.780000000000024,229.66666666666666,0.0,0.0,0.0,3.2933332920074463,2.115833282470703,2.758333444595337,5.306666851043701,2.758333444595337,5.306666851043701,0.0,0.0,0.07312639118595621,43.875834711573724,2.049915667023612,0.7633333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,57,20261380,20261380,962afc4afb6a2073,168.30751170795293,202,0.9517,1,0.03940886699507389,coverage_reached,0.0,15.0,0.0,8.0,40.0,4.0,7.0,1.6089109182357788,0,0.004711386138613861,1488.0,387.0,47.364511064148054,146.82998429885896,154.46751170795264,0,,,413.53094482421875,0.04944423150632432,12.318592595312712,7.637527409093883,0,202,0,0,-0.96,0.039603960396039604,0.0,-4.040000000000002,20.0,0.0,0.0,548.4356689453125,6.262376308441162,0.0957095709570957,-1.1600000000000006,19.333333333333332,0.0,0.004950494971126318,0.004950494971126318,5.321782112121582,4.641914367675781,1.6089109182357788,6.257425785064697,1.6089109182357788,6.262376308441162,0.0,0.004950494971126318,0.24667440387728026,49.828229583210614,2.463718519062542,0.07425742574257425
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,58,20261381,20261381,09db32f85cb066f5,18.65874316131178,600,0.792,0,0.7936772046589018,max_episode_steps,1.0,491.0,468.0,477.0,499.0,2.0,472.0,2.1516666412353516,0,0.00132,1243.0,210.0,39.56591885264519,122.65434844320005,126.79874316131301,0,,,160.71337890625,0.03268482490272375,6.684507609859605,4.144394718112957,0,600,0,0,-57.23999999999955,0.795,0.78,-11.999999999999833,0.0,-10.0,1.0,343.7449951171875,3.441666603088379,0.8027777777777778,-28.899999999999768,481.6666666666667,0.0,0.0,0.0,2.1666667461395264,1.5928611755371094,2.1516666412353516,3.441666603088379,2.1516666412353516,3.441666603088379,0.0,0.0,0.06817136729102853,40.90282037461712,1.3369015219719211,0.8183333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,59,20261382,20261382,fd5a6662d892e80b,-68.18897592128666,600,0.3771,0,0.9034941763727121,max_episode_steps,1.0,558.0,537.0,540.0,555.0,2.0,540.0,2.0233333110809326,0,0.0006284999999999999,502.0,92.0,15.979156286426294,49.53538448792153,51.35102407871385,0,,,204.16278076171875,0.03535741737125286,2.9284509528908726,1.8156395907923417,0,600,0,0,-64.79999999999943,0.9,0.895,-11.999999999999833,0.0,-10.0,1.0,409.663330078125,6.168333530426025,0.9094444444444444,-32.73999999999973,545.6666666666666,0.0,0.0016666667070239782,0.0016666667070239782,5.059999942779541,3.0631942749023438,2.0233333110809326,6.166666507720947,2.0233333110809326,6.168333530426025,0.0,0.0016666667070239782,0.02760807746167411,16.564846477004465,0.585690190578175,0.93
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,60,20261383,20261383,6780594af47c26bd,169.11015957851896,213,0.9515,1,0.018691588785046728,coverage_reached,0.0,39.0,5.0,2.0,27.0,2.0,2.0,2.075117349624634,0,0.004467136150234742,1490.0,367.0,47.42817304138478,147.0273364282929,154.2701595785188,0,,,211.61813354492188,0.04694895740053735,11.681972822945125,7.242823150225981,0,213,0,0,-0.24,0.009389671361502348,0.023474178403755867,-4.259999999999997,20.0,0.0,0.0,384.713623046875,5.48356819152832,0.05164319248826292,-0.6600000000000003,11.000000000000002,0.0,0.0,0.0,3.5868544578552246,2.979733943939209,2.075117349624634,5.48356819152832,2.075117349624634,5.48356819152832,0.0,0.0,0.23363646763367996,49.76456760597383,2.3363945645890256,0.18309859154929578
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,61,20261384,20261384,90f345732bdb8ef9,161.35780409425513,190,0.9514,1,0.06806282722513089,coverage_reached,0.0,20.0,1.0,12.0,40.0,1.0,8.0,3.3421051502227783,0,0.005007368421052632,1427.0,351.0,45.42282075842695,140.81074435112347,147.73780409425518,0,,,119.4551773071289,0.04688752337697039,11.172677005051066,6.927059743131659,0,190,0,0,-1.4400000000000004,0.06315789473684211,0.005263157894736842,-3.800000000000003,20.0,0.0,0.0,357.1684265136719,6.747368335723877,0.10000000000000002,-1.1400000000000006,19.000000000000004,0.0,0.0,0.0,4.278947353363037,2.2319300174713135,3.3421051502227783,6.747368335723877,3.3421051502227783,6.747368335723877,0.0,0.0,0.250828190312827,47.65735615943713,2.234535401010211,0.10526315789473684
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,62,20261385,20261385,d5ab3cbe66865116,21.58243302565165,600,0.8064,0,0.7337770382695508,max_episode_steps,1.0,457.0,441.0,441.0,466.0,4.0,441.0,1.1966667175292969,0,0.001344,1196.0,280.0,38.06986238758136,118.01657340150227,123.54243302565278,0,,,518.900390625,0.04472843450479239,8.912676813146149,5.525859624150615,0,600,0,0,-52.91999999999964,0.735,0.735,-11.999999999999833,0.0,-10.0,1.0,560.0216674804688,3.9116666316986084,0.7511111111111111,-27.039999999999807,450.66666666666663,0.0,0.006666666828095913,0.006666666828095913,3.426666736602783,3.278055429458618,1.1966667175292969,3.9049999713897705,1.1966667175292969,3.9116666316986084,0.0,0.006666666828095913,0.06642066291701768,39.852397750210606,1.782535362629227,0.7616666666666667
