method_label,method_id,method_name,run_stage,checkpoint_used,checkpoint_path,checkpoint_env_steps,checkpoint_train_episode_idx,episode_index,seed,episode_seed,episode_reward,episode_length,final_coverage,success,repeat_visit_ratio,done_reason,timeout_flag,zero_info_step_count,stall_trigger_count,recent_revisit_trigger_count,turn_ge_90_count,turn_135_count,turn_180_count,accessible_block_count,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,empty_info_reward_sum,info_reward_sum,local_frontier_block_area_mean,local_frontier_coverage,mean_block_area,obstacle_info_contribution_ratio,obstacle_info_gain_sum,obstacle_info_reward_sum,recent_revisit_penalty_sum,step_penalty_sum,terminal_bonus_sum,timeout_penalty_sum,total_accessible_unknown_area,total_frontier_cluster_count,turn_penalty_sum,turn_penalty_weight_sum,value_block_cap_hit_flag,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,value_packed_block_count,value_packed_entry_count,value_total_block_count_before_cap,value_total_entry_count_before_cap,value_truncated_block_count,value_truncated_entry_count,weighted_info_gain_sum,weighted_obstacle_info_gain_sum
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,10,20261333,20261333,155.1546781129341,458,0.9538,1,0.23529411764705882,coverage_reached,0.0,281.0,158.0,60.0,166.0,38.0,33.0,4.68558931350708,1518.0,361.0,48.319440722699404,149.79026624036808,156.91467811293364,0.0,0.0,121.42362976074219,0.04540309395044658,11.490986891234856,7.124411872565613,-7.2000000000000055,-9.159999999999894,20.0,0.0,470.7336120605469,11.399563789367676,-5.399999999999989,89.99999999999991,0.0,0.117903932929039,0.117903932929039,5.895196437835693,2.9126999378204346,4.68558931350708,11.233624458312988,4.68558931350708,11.399563789367676,0.0,0.1659388691186905,50.61763810094636,2.2981973782469693
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,11,20261334,20261334,166.53293126538685,180,0.9507,1,0.049723756906077346,coverage_reached,0.0,39.0,6.0,9.0,42.0,8.0,9.0,6.6777777671813965,1486.0,301.0,47.30084908691131,146.6326321694251,152.57293126538687,0.0,0.0,79.9976577758789,0.03893416116931835,9.58112757413211,5.940299095961909,-1.08,-3.6000000000000028,20.0,0.0,492.73333740234375,13.29444408416748,-1.3600000000000005,22.666666666666668,0.0,0.0,0.0,5.016666889190674,2.067671775817871,6.6777777671813965,13.29444408416748,6.6777777671813965,13.29444408416748,0.0,0.0,49.21707460173776,1.9162255148264198
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,12,20261335,20261335,158.23450283327287,343,0.9539,1,0.1569767441860465,coverage_reached,0.0,174.0,121.0,16.0,84.0,21.0,9.0,6.443148612976074,1450.0,324.0,46.15493349664967,143.08029383961394,149.47450283327393,0.0,0.0,93.1087417602539,0.04277792447847903,10.313240312354825,6.394208993659992,-1.9200000000000008,-6.859999999999942,20.0,0.0,430.86297607421875,12.860058784484863,-2.4600000000000013,41.00000000000001,0.0,0.0,0.0,4.110787391662598,2.199523448944092,6.443148612976074,12.860058784484863,6.443148612976074,12.860058784484863,0.0,0.0,48.217581559120646,2.0626480624709633
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,13,20261336,20261336,110.23436186251794,600,0.9358,0,0.28618968386023297,max_episode_steps,1.0,447.0,333.0,73.0,211.0,61.0,39.0,5.313333511352539,1440.0,299.0,45.8366236104659,142.0935331924442,147.99436186251927,0.0,0.0,84.7729263305664,0.039871982931057495,9.51746559689535,5.900828670075117,-8.760000000000002,-11.999999999999833,0.0,-10.0,373.6666564941406,9.96500015258789,-6.999999999999984,116.66666666666676,0.0,0.009999999776482582,0.009999999776482582,4.926666736602783,2.0634303092956543,5.313333511352539,9.954999923706055,5.313333511352539,9.96500015258789,0.0,0.009999999776482582,47.74011672984499,1.9034931193790663
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,14,20261337,20261337,153.9915558667459,248,0.9502,1,0.1285140562248996,coverage_reached,0.0,83.0,38.0,20.0,76.0,11.0,16.0,5.266129016876221,1386.0,353.0,44.11775022507341,136.76502569772754,143.73155586674588,0.0,0.0,109.83865356445312,0.04846903748455308,11.236338982287817,6.966530169018446,-2.4000000000000012,-4.959999999999982,20.0,0.0,405.44354248046875,12.72580623626709,-2.3800000000000017,39.666666666666664,0.0,0.07661290466785431,0.07661290466785431,5.072580814361572,2.629854679107666,5.266129016876221,12.633064270019531,5.266129016876221,12.72580623626709,0.0,0.0927419364452362,46.365018021530965,2.2472677964575647
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,15,20261338,20261338,-50.38823675860817,600,0.4807,0,0.8685524126455907,max_episode_steps,1.0,538.0,515.0,513.0,543.0,18.0,508.0,3.8566665649414062,626.0,149.0,19.926198875105296,61.77121651282646,64.71176324139228,0.0,0.0,131.6991729736328,0.04544068313510211,4.7428173041384785,2.940546728565857,-61.559999999999455,-11.999999999999833,0.0,-10.0,493.163330078125,9.859999656677246,-31.53999999999971,525.6666666666666,0.0,0.0,0.0,4.0916666984558105,2.642777919769287,3.8566665649414062,9.859999656677246,3.8566665649414062,9.859999656677246,0.0,0.0,20.874762335932996,0.9485634608276963
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,16,20261339,20261339,169.63972622146187,216,0.9514,1,0.17511520737327188,coverage_reached,0.0,59.0,33.0,22.0,85.0,23.0,19.0,6.337963104248047,1557.0,298.0,49.56084927881623,153.63863276433028,159.51972622146207,0.0,0.0,109.34912109375,0.036867499690708926,9.485634608276971,5.8810934571317235,-2.6400000000000015,-4.319999999999996,20.0,0.0,537.4536743164062,16.273147583007812,-2.920000000000002,48.66666666666666,0.0,0.23148147761821747,0.23148147761821747,6.652777671813965,3.0312342643737793,6.337963104248047,15.842592239379883,6.337963104248047,16.273147583007812,0.0,0.4305555522441864,51.457976200471606,1.8971269216553928
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,17,20261340,20261340,166.1113596975,277,0.9518,1,0.09352517985611511,coverage_reached,0.0,108.0,52.0,12.0,92.0,19.0,9.0,6.137184143066406,1511.0,333.0,48.09662380237081,149.09953378734946,155.6713596974999,0.0,0.0,66.9046401977539,0.04221602434077081,10.59971920992024,6.571825910150549,-1.4400000000000004,-5.53999999999997,20.0,0.0,335.830322265625,9.837545394897461,-2.580000000000002,43.00000000000001,0.0,0.0,0.0,2.974729299545288,1.7430505752563477,6.137184143066406,9.837545394897461,6.137184143066406,9.837545394897461,0.0,0.0,50.21656764435481,2.119943841984046
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,18,20261341,20261341,100.5960400922558,600,0.9486,0,0.2579034941763727,max_episode_steps,1.0,421.0,268.0,86.0,219.0,56.0,50.0,7.398333549499512,1360.0,315.0,43.29014452099553,134.19944801508612,140.41604009225554,0.0,0.0,71.18852996826172,0.044272663387210184,10.02676141478942,6.216592077169441,-10.319999999999991,-11.999999999999833,0.0,-10.0,515.5133056640625,17.126667022705078,-7.499999999999972,124.9999999999999,0.0,0.26499998569488525,0.26499998569488525,6.24833345413208,2.3157196044921875,7.398333549499512,16.856666564941406,7.398333549499512,17.126667022705078,0.0,0.27000001072883606,45.29549680395346,2.0053522829578805
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,19,20261342,20261342,170.17600204821687,195,0.9507,1,0.08673469387755102,coverage_reached,0.0,48.0,17.0,11.0,49.0,16.0,3.0,5.80512809753418,1534.0,276.0,48.82873654059349,151.36908327583978,156.81600204821672,0.0,0.0,136.00442504882812,0.03473445758872393,8.785352858672624,5.446918772377031,-1.3200000000000003,-3.900000000000003,20.0,0.0,522.2717895507812,11.143589973449707,-1.4200000000000006,23.666666666666657,0.0,0.056410256773233414,0.056410256773233414,4.866666793823242,2.634748935699463,5.80512809753418,11.05640983581543,5.80512809753418,11.143589973449707,0.0,0.08717948943376541,50.585807112328006,1.7570705717345243
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,20,20261343,20261343,95.79028712995479,600,0.8619,0,0.2612312811980033,max_episode_steps,1.0,442.0,383.0,56.0,180.0,51.0,32.0,2.4833333492279053,1260.0,308.0,40.10704565915764,124.3318415433886,130.4102871299543,0.0,0.0,190.4895782470703,0.046610169491525494,9.803944494460758,6.078445586565675,-6.720000000000005,-11.999999999999833,0.0,-10.0,403.67498779296875,6.071666717529297,-5.899999999999991,98.33333333333339,0.0,0.0016666667070239782,0.0016666667070239782,4.173333168029785,2.7053611278533936,2.4833333492279053,6.070000171661377,2.4833333492279053,6.071666717529297,0.0,0.0016666667070239782,42.0678345580498,1.9607888988921507
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,21,20261344,20261344,144.45738118199148,484,0.9505,1,0.1979381443298969,coverage_reached,0.0,296.0,205.0,35.0,164.0,40.0,22.0,4.77479362487793,1378.0,371.0,43.86310231612635,135.97561717999173,143.29738118199114,0.0,0.0,105.8980941772461,0.051094890510948995,11.809296777418654,7.321764001999568,-4.200000000000003,-9.679999999999882,20.0,0.0,436.01446533203125,10.334711074829102,-4.959999999999995,82.66666666666671,0.0,0.00206611561588943,0.00206611561588943,4.349173545837402,2.294950485229492,4.77479362487793,10.330578804016113,4.77479362487793,10.334711074829102,0.0,0.00413223123177886,46.224961671610124,2.361859355483727
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,22,20261345,20261345,160.02908327583953,295,0.9502,1,0.11824324324324324,coverage_reached,0.0,135.0,88.0,19.0,97.0,31.0,15.0,6.688135623931885,1473.0,305.0,46.887046234872365,145.3498433281043,151.36908327583978,0.0,0.0,69.24949645996094,0.03976531942633645,9.708451528605632,6.0192399477354925,-2.280000000000001,-5.899999999999962,20.0,0.0,434.5152587890625,10.64745807647705,-3.1600000000000024,52.66666666666671,0.0,0.0,0.0,3.233898401260376,1.6471240520477295,6.688135623931885,10.64745807647705,6.688135623931885,10.64745807647705,0.0,0.0,48.82873654059348,1.9416903057211239
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,23,20261346,20261346,154.30814794391512,330,0.9507,1,0.18126888217522658,coverage_reached,0.0,180.0,95.0,40.0,115.0,31.0,33.0,5.363636493682861,1451.0,343.0,46.18676448526803,143.17896990433098,149.94814794391536,0.0,0.0,128.71820068359375,0.04514345880494868,10.918029096104027,6.7691780395844985,-4.800000000000003,-6.599999999999947,20.0,0.0,421.6697082519531,10.948484420776367,-4.240000000000001,70.66666666666671,0.0,0.15454545617103577,0.15454545617103577,4.972727298736572,3.0920166969299316,5.363636493682861,10.615151405334473,5.363636493682861,10.948484420776367,0.0,0.3333333432674408,48.37037030448884,2.183605819220805
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,24,20261347,20261347,160.69386659731092,345,0.9517,1,0.13872832369942195,coverage_reached,0.0,168.0,90.0,27.0,100.0,20.0,19.0,4.524637699127197,1490.0,353.0,47.42817304138483,147.02733642829284,153.9938665973113,0.0,0.0,131.5240936279297,0.045239010636934585,11.23633898228782,6.966530169018451,-3.240000000000002,-6.899999999999941,20.0,0.0,480.3739013671875,13.62028980255127,-3.1600000000000024,52.66666666666671,0.0,0.017391303554177284,0.017391303554177284,6.817391395568848,3.3369805812835693,4.524637699127197,13.602898597717285,4.524637699127197,13.62028980255127,0.0,0.017391303554177284,49.67544083784241,2.2472677964575634
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,25,20261348,20261348,156.9081479439153,347,0.9523,1,0.20689655172413793,coverage_reached,0.0,184.0,108.0,27.0,100.0,17.0,13.0,6.100864410400391,1449.0,353.0,46.1231025080313,142.981617774897,149.94814794391527,0.0,0.0,121.1686782836914,0.04645959463016582,11.23633898228781,6.966530169018444,-3.240000000000002,-6.93999999999994,20.0,0.0,597.8501586914062,13.463976860046387,-2.860000000000002,47.6666666666667,0.0,0.07204610854387283,0.07204610854387283,5.847262382507324,2.6949539184570312,6.100864410400391,13.38904857635498,6.100864410400391,13.463976860046387,0.0,0.07492795586585999,48.37037030448887,2.247267796457562
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,26,20261349,20261349,108.75582676855609,600,0.9302,0,0.3594009983361065,max_episode_steps,1.0,443.0,336.0,93.0,207.0,60.0,53.0,6.7216668128967285,1453.0,304.0,46.25042646250476,143.37632203376484,149.37582676855692,0.0,0.0,71.526123046875,0.040163826132910585,9.676620539987246,5.999504734792091,-11.159999999999986,-11.999999999999833,0.0,-10.0,431.9116516113281,10.83666706085205,-7.459999999999975,124.33333333333324,0.0,0.0,0.0,2.880000114440918,1.6901428699493408,6.7216668128967285,10.83666706085205,6.7216668128967285,10.83666706085205,0.0,0.0,48.18575057050223,1.9353241079974466
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,27,20261350,20261350,166.53107775599068,174,0.9511,1,0.045714285714285714,coverage_reached,0.0,24.0,1.0,8.0,60.0,21.0,3.0,4.971264362335205,1479.0,343.0,47.078032166582624,145.94189971640625,152.71107775599057,0.0,0.0,171.90341186523438,0.04432669940553115,10.918029096104023,6.769178039584496,-0.96,-3.4800000000000026,20.0,0.0,515.2586059570312,11.44252872467041,-1.7400000000000009,28.999999999999993,0.0,0.04022988677024841,0.04022988677024841,5.574712753295898,2.849142551422119,4.971264362335205,11.367815971374512,4.971264362335205,11.44252872467041,0.0,0.07471264153718948,49.261637985803475,2.183605819220806
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,28,20261351,20261351,25.53764970418023,600,0.7454,0,0.6988352745424293,max_episode_steps,1.0,480.0,436.0,403.0,461.0,20.0,385.0,5.371666431427002,1186.0,197.0,37.75155250139759,117.02981275433247,120.91764970418119,0.0,0.0,151.30340576171875,0.03215276644361028,6.270704757820679,3.8878369498488223,-48.35999999999974,-11.999999999999833,0.0,-10.0,733.308349609375,11.408333778381348,-25.01999999999985,417.0,0.0,0.0016666667070239782,0.0016666667070239782,6.066666603088379,2.3157026767730713,5.371666431427002,11.40666675567627,5.371666431427002,11.408333778381348,0.0,0.0016666667070239782,39.00569345296176,1.2541409515641346
E,Anew_E_no_dual_state_split,no_dual_state_split_flat_value_injected_q,formal,True,C:\Users\Dk\Desktop\SCI\New_A\checkpoint_store\final_method\A_new_minimum_closure\Anew_E_no_dual_state_split.pt,650000,1351,29,20261352,20261352,150.47506671629202,572,0.9565,1,0.2582897033158813,coverage_reached,0.0,380.0,255.0,66.0,162.0,56.0,30.0,5.641608238220215,1500.0,374.0,47.74648292756863,148.01409707546264,155.39506671629235,0.0,0.0,101.67528533935547,0.04749809499619006,11.90478974327378,7.380969640829747,-7.920000000000006,-11.439999999999845,20.0,0.0,472.14337158203125,11.47552490234375,-5.5599999999999925,92.6666666666667,0.0,0.008741258643567562,0.008741258643567562,4.236013889312744,2.260094165802002,5.641608238220215,11.465035438537598,5.641608238220215,11.47552490234375,0.0,0.010489510372281075,50.127440876223396,2.3809579486547556
